"feature","coefficient","p_value"
"753",-0.0714285714285714,0.881994047619048
"766",-0.0476190476190476,0.934871031746032
"771",0.357142857142857,0.389384920634921
"775",-0.166666666666667,0.703323412698413
"776",-0.5,0.216170634920635
"777",0.166666666666667,0.703323412698413
"778",0.261904761904762,0.53640873015873
"781",0.131738888810459,0.755832636259335
"782",0.238095238095238,0.582142857142857
"798",-0.0476190476190476,0.934871031746032
"806",-0.238095238095238,0.582142857142857
"808",0.595238095238095,0.132291666666667
"809",0.595238095238095,0.132291666666667
"811",0.404761904761905,0.326835317460317
"822",0.547619047619048,0.170982142857143
"823",0,1
"828",0.714285714285714,0.0575892857142857
"835",0.285714285714286,0.500793650793651
"836",0.80952380952381,0.0217757936507936
"837",0.857142857142857,0.0107142857142857
"844",0.333333333333333,0.427876984126984
"846",0.880952380952381,0.00724206349206349
"851",0.904761904761905,0.00456349206349206
"855",0.333333333333333,0.427876984126984
"858",0.285714285714286,0.500793650793651
"862",0.166666666666667,0.703323412698413
"875",0.142857142857143,0.75203373015873
"884",-0.357142857142857,0.389384920634921
"886",0.428571428571429,0.299206349206349
"887",-0.547619047619048,0.170982142857143
"888",-0.547619047619048,0.170982142857143
"895",0.571428571428572,0.151140873015873
"901",-0.333333333333333,0.427876984126984
"903",0.428571428571429,0.299206349206349
"909",-0.428571428571429,0.299206349206349
"916",-0.214285714285714,0.619097222222222
"917",-0.0476190476190476,0.934871031746032
"919",0.0952380952380952,0.840128968253968
"983",-0.238095238095238,0.582142857142857
"988",0.19047619047619,0.664583333333333
"993",0.214285714285714,0.619097222222222
"996",0.428571428571429,0.299206349206349
"1058",0.547619047619048,0.170982142857143
"1063",0.523809523809524,0.196626984126984
"1066",-0.0476190476190476,0.934871031746032
"1068",0.642857142857143,0.0961805555555556
"1083",-0.166666666666667,0.703323412698413
"1085",0.0476190476190476,0.934871031746032
"1087",0.571428571428572,0.151140873015873
"1089",-0.380952380952381,0.359871031746032
"1096",-0.0238095238095238,0.976785714285714
"1097",0.0952380952380952,0.840128968253968
"1108",0.523809523809524,0.196626984126984
"1119",0.19047619047619,0.664583333333333
"1120",0.571428571428572,0.151140873015873
"1122",0.285714285714286,0.500793650793651
"1126",0.5,0.216170634920635
"1131",0.380952380952381,0.359871031746032
"1132",0.238095238095238,0.582142857142857
"1140",0.428571428571429,0.299206349206349
"1147",0.30952380952381,0.461805555555556
"1150",0.19047619047619,0.664583333333333
"1151",0.30952380952381,0.461805555555556
"1152",0.142857142857143,0.75203373015873
"1162",0.452380952380952,0.267460317460317
"1164",0.428571428571429,0.299206349206349
"1173",0.142857142857143,0.75203373015873
"1174",0.214285714285714,0.619097222222222
"1179",-0.0359287878573978,0.932691474909088
"1200",-0.214285714285714,0.619097222222222
"1205",0.166666666666667,0.703323412698413
"1208",0.595238095238095,0.132291666666667
"1209",0.214285714285714,0.619097222222222
"1217",-0.19047619047619,0.664583333333333
"1218",0,1
"1222",-0.285714285714286,0.500793650793651
"1223",-0.380952380952381,0.359871031746032
"1227",-0.30952380952381,0.461805555555556
"1233",-0.0238095238095238,0.976785714285714
"1239",-0.0238095238095238,0.976785714285714
"1247",0.214285714285714,0.619097222222222
"1253",0.142857142857143,0.75203373015873
"1254",0.0476190476190476,0.934871031746032
"1255",0.142857142857143,0.75203373015873
"1266",0.142857142857143,0.75203373015873
"1273",0.285714285714286,0.500793650793651
"1289",0.119047619047619,0.793005952380952
"1312",0.666666666666667,0.0830853174603175
"1336",0.428571428571429,0.299206349206349
"1340",0.261904761904762,0.53640873015873
"1354",-0.19047619047619,0.664583333333333
"1355",0.404761904761905,0.326835317460317
"1356",0.0952380952380952,0.840128968253968
"1357",-0.19047619047619,0.664583333333333
"1359",-0.142857142857143,0.75203373015873
"1360",-0.333333333333333,0.427876984126984
"1361",-0.30952380952381,0.461805555555556
"1362",0.0952380952380952,0.840128968253968
"1364",0.0952380952380952,0.840128968253968
"1365",-0.238095238095238,0.582142857142857
"1368",0.0952380952380952,0.840128968253968
"1371",0.285714285714286,0.500793650793651
"1377",0.5,0.216170634920635
"1379",-0.738095238095238,0.0458333333333333
"1382",-0.119047619047619,0.793005952380952
"1384",-0.238095238095238,0.582142857142857
"1385",0.214285714285714,0.619097222222222
"1391",-0.0476190476190476,0.934871031746032
"1393",0.0476190476190476,0.934871031746032
"1395",-0.238095238095238,0.582142857142857
"1400",-0.642857142857143,0.0961805555555556
"1401",0.380952380952381,0.359871031746032
"1410",0.19047619047619,0.664583333333333
"1416",-0.0714285714285714,0.881994047619048
"1419",-0.30952380952381,0.461805555555556
"1422",-0.380952380952381,0.359871031746032
"1429",-0.119047619047619,0.793005952380952
"1431",0.142857142857143,0.75203373015873
"1433",-0.142857142857143,0.75203373015873
"1443",0.30952380952381,0.461805555555556
"1451",0.404761904761905,0.326835317460317
"1454",-0.0238095238095238,0.976785714285714
"1455",0.547619047619048,0.170982142857143
"1456",-0.333333333333333,0.427876984126984
"1458",-0.0952380952380952,0.840128968253968
"1459",-0.380952380952381,0.359871031746032
"1460",0.0952380952380952,0.840128968253968
"1464",-0.0238095238095238,0.976785714285714
"1467",-0.666666666666667,0.0830853174603175
"1473",-0.0714285714285714,0.881994047619048
"1475",-0.0476190476190476,0.934871031746032
"1476",0.0476190476190476,0.934871031746032
"1484",-0.261904761904762,0.53640873015873
"1488",-0.0476190476190476,0.934871031746032
"1498",-0.166666666666667,0.703323412698413
"1502",-0.452380952380952,0.267460317460317
"1506",-0.19047619047619,0.664583333333333
"1516",-0.523809523809524,0.196626984126984
"1525",-0.642857142857143,0.0961805555555556
"1527",-0.142857142857143,0.75203373015873
"1553",0.166666666666667,0.703323412698413
"1558",0.333333333333333,0.427876984126984
"1559",-0.452380952380952,0.267460317460317
"1562",-0.19047619047619,0.664583333333333
"1564",-0.119047619047619,0.793005952380952
"1567",0.0238095238095238,0.976785714285714
"1568",0.0476190476190476,0.934871031746032
"1569",-0.30952380952381,0.461805555555556
"1570",0.238095238095238,0.582142857142857
"1574",0.452380952380952,0.267460317460317
"1575",0.571428571428572,0.151140873015873
"1586",-0.285714285714286,0.500793650793651
"1588",0.30952380952381,0.461805555555556
"1592",0,1
"1600",-0.0952380952380952,0.840128968253968
"1601",-0.0714285714285714,0.881994047619048
"1605",0.571428571428572,0.151140873015873
"1617",0,1
"1620",0.0714285714285714,0.881994047619048
"1621",0.0714285714285714,0.881994047619048
"1624",0.357142857142857,0.389384920634921
"1626",-0.333333333333333,0.427876984126984
"1627",-0.119047619047619,0.793005952380952
"1629",0.119047619047619,0.793005952380952
"1631",-0.0476190476190476,0.934871031746032
"1632",0.166666666666667,0.703323412698413
"1633",-0.119047619047619,0.793005952380952
"1635",-0.19047619047619,0.664583333333333
"1640",-0.119047619047619,0.793005952380952
"1660",0.142857142857143,0.75203373015873
"1662",0.357142857142857,0.389384920634921
"1664",0.142857142857143,0.75203373015873
"1670",0.19047619047619,0.664583333333333
"1686",0.238095238095238,0.582142857142857
"1688",0.285714285714286,0.500793650793651
"1689",0.0476190476190476,0.934871031746032
"1690",0.285714285714286,0.500793650793651
"1696",-0.142857142857143,0.75203373015873
"1697",0.30952380952381,0.461805555555556
"1698",0.261904761904762,0.53640873015873
"1706",-0.19047619047619,0.664583333333333
"1709",0.333333333333333,0.427876984126984
"1710",-0.0952380952380952,0.840128968253968
"1712",0.119047619047619,0.793005952380952
"1714",-0.119047619047619,0.793005952380952
"1715",0.333333333333333,0.427876984126984
"1716",-0.523809523809524,0.196626984126984
"1717",0.571428571428572,0.151140873015873
"1723",-0.0714285714285714,0.881994047619048
"1727",-0.285714285714286,0.500793650793651
"1729",0.19047619047619,0.664583333333333
"1730",0.619047619047619,0.114980158730159
"1731",0.119047619047619,0.793005952380952
"1734",0.333333333333333,0.427876984126984
"1736",0.619047619047619,0.114980158730159
"1737",-0.238095238095238,0.582142857142857
"1742",-0.547619047619048,0.170982142857143
"1744",0.380952380952381,0.359871031746032
"1746",0.0952380952380952,0.840128968253968
"1747",0.19047619047619,0.664583333333333
"1748",0.523809523809524,0.196626984126984
"1749",-0.0119762626191326,0.977546654703887
"1754",0.214285714285714,0.619097222222222
"1757",-0.166666666666667,0.703323412698413
"1760",-0.0487950036474267,0.908654487655341
"1761",-0.0311739843194275,0.941586637631995
"1764",-0.0311739843194275,0.941586637631995
"1770",-0.0238095238095238,0.976785714285714
"1771",0,1
"1779",0.119047619047619,0.793005952380952
"1780",0.412393049421161,0.309958735506241
"1781",0.357142857142857,0.389384920634921
"1784",0.333333333333333,0.427876984126984
"1785",-0.164887544065348,0.696393832186744
"1786",0.0952380952380952,0.840128968253968
"1788",0.30952380952381,0.461805555555556
"1795",0.595238095238095,0.132291666666667
"1798",0.714285714285714,0.0575892857142857
"1799",-0.142857142857143,0.75203373015873
"1800",-0.30952380952381,0.461805555555556
"1801",0.523809523809524,0.196626984126984
"1802",-0.833333333333333,0.0153769841269841
"1803",-0.0714285714285714,0.881994047619048
"1806",0.142857142857143,0.75203373015873
"1808",-0.404761904761905,0.326835317460317
"1809",0.412393049421161,0.309958735506241
"1811",-0.0714285714285714,0.881994047619048
"1812",0.261904761904762,0.53640873015873
"1813",0.187043905916565,0.657386587319591
"1814",0.357142857142857,0.389384920634921
"1817",0.333333333333333,0.427876984126984
"1818",-0.164887544065348,0.696393832186744
"1820",0.412393049421161,0.309958735506241
"1823",0.595238095238095,0.132291666666667
"1825",0.214285714285714,0.619097222222222
"1826",0.285714285714286,0.500793650793651
"1828",0.666666666666667,0.0830853174603175
"1829",0.476190476190476,0.243055555555556
"1830",0.547619047619048,0.170982142857143
"1831",0.619047619047619,0.114980158730159
"1832",0.738095238095238,0.0458333333333333
"1836",0.333333333333333,0.427876984126984
