ID,Comp1_Loading,Comp2_Loading
1897,0.0021342043620268185,-0.011189003889393116
1903,0.0022776909536032677,-0.004227730728035459
1904,-3.3657870434803934e-4,-0.00197373467304713
1905,9.882102239866333e-4,-0.00414271292771642
1906,0.020038476873544278,-0.04556297438831003
1914,0.0014057024413903197,-0.0035104251027469786
1915,2.4498481580882513e-4,-0.0029871094555163377
1920,0.0022538497529816836,-4.889177829839338e-4
1921,-4.698072397777355e-5,7.468238393853088e-4
1922,-6.9608957142901e-5,-0.0018371725814413614
1924,0.0018886976856977635,-0.003846234596239755
1925,1.5637734156144574e-4,-0.0027788576258471176
1929,8.560435148906626e-4,-0.0015802737839703063
1930,0.16201496931553488,-0.4062578282952736
1933,9.333683890533293e-4,-0.0035725628190797862
1939,-9.753198621360136e-4,8.70958857843477e-4
1941,-2.41659794769105e-4,1.401928117229369e-4
1942,9.560690131414088e-5,-0.002562028221555819
1948,-1.4942082441388087e-4,0.0010786719386994064
1957,-0.0013493761205293567,-2.7098459047930173e-4
1987,6.489844073472985e-5,-2.672694294262932e-4
1997,0.0037796223897089286,-0.0035090951260423027
2007,0.001970686881177106,-0.0014325034629595723
2008,1.834250976214425e-4,5.905265905969089e-4
2014,2.8110236491834617e-4,0.0011691648867453264
2015,0.030271343802904586,-0.028868881627866997
2018,0.004429701698841793,-0.010433853365057129
2019,0.003942294441155669,-0.009996478818403069
2022,0.0010822031424096905,-0.0019217548934492626
2026,8.582654739920482e-4,-0.0029629191123080032
2046,0.0020066784505168504,-0.0013235031517463346
2085,4.0028456075144635e-4,0.0014867564355667132
2088,-0.0012495923786258471,0.004463886575864041
2090,-0.0019514882531310018,-0.0033549872284506137
2101,-0.0019020207977555855,-0.003285695285189979
2107,0.051600128731215854,0.25824371581198263
2108,-1.5591309571224185e-4,1.0308578392243195e-4
2113,-4.455846799454179e-4,9.813560270455328e-4
2115,-0.0012325373884647666,-0.001284952923100815
2116,-0.0010424095187285523,-0.003416666993832722
2141,-3.6519838068639566e-4,-6.787397007658559e-4
2148,1.4110900583119235e-4,0.006653545704084806
2156,4.483468491454809e-4,0.0019256965792319488
2159,2.285837500919938e-4,0.0018221218236094527
2163,2.0769806668527647e-4,0.0010219134895833584
2164,6.933801481461633e-4,-7.821095814719341e-4
2165,-8.186621665014395e-4,-0.002562498363919749
2174,-4.4246570655613913e-4,-0.0018218568459708957
2183,-1.0004347823207207e-4,0.007357273712128778
2188,-2.8964898195459233e-4,-0.0010840232402951064
2189,3.727376299991021e-4,0.002694164154020497
2206,6.386813508259787e-4,0.0020360009724547795
2207,2.1968038316904067e-4,-1.409585446747394e-4
2213,-5.26840643174465e-4,-0.0015895774981788493
2221,3.939897638066238e-4,9.626143108230532e-5
2239,-2.3938252891434012e-4,-4.4037653309187904e-4
2240,-6.155399823880599e-5,3.856265436999433e-4
2242,9.894662649029077e-5,1.0871394839630973e-4
2248,2.0509168491682344e-4,0.0018812900968174144
2250,3.0574739189403717e-4,0.002237716895395622
2268,1.3095291145679067e-4,-1.2631036429133156e-4
2283,5.507477140011901e-4,0.0029360845644625377
2286,2.8900494663766874e-4,0.0018033065702557508
2287,2.279510338384844e-4,0.002080773444080543
2310,-6.993362650996039e-5,-1.6052997877204667e-4
2313,0.001028187693171539,-3.84331212804451e-5
2318,7.758221403756681e-4,-6.982563575515363e-4
2324,9.201312228348278e-4,-3.1690833659170955e-4
2326,-1.0907763613567464e-4,-2.2019277950537057e-4
2328,3.2759928762066685e-4,-0.0022631347865507876
2329,7.511977396324262e-4,-0.004463047271005582
2330,4.498374209350332e-4,-0.0026974251304411716
2331,6.676758812365296e-4,-2.6095188519475825e-4
2333,0.017576248842841504,-0.005078228472197157
2335,0.14893724132498956,-0.04382524618276364
2336,0.0013744974769544103,-3.7114760601086405e-4
2338,1.1424787983829264e-4,-7.645171309889589e-4
2339,8.499115094974078e-4,3.266597138881358e-5
2343,0.0010134731308018973,-4.398985645543623e-4
2344,9.078059373709319e-4,-2.8740210561914106e-4
2345,7.076380137704402e-4,-2.762246824294417e-4
2356,0.002746800984379982,0.0013219120669002975
2357,-6.358406653245173e-4,-0.0012386860164130822
2366,0.009530449390354348,-0.002646287209458579
2367,0.7546966724701573,-0.02044897698854887
2368,0.0045413959231960805,-4.860127313650657e-4
2370,0.0926757085206487,-0.008175311101672286
2373,0.003450042959132206,-9.363090854547603e-4
2376,0.006052990125504464,-0.0017612649035646372
2384,0.001626828604775621,7.584784658626784e-4
2389,0.0012370427590543587,0.0027036523384643993
2406,5.41089250014733e-5,-0.0044835188948828646
2408,0.001995653648831372,0.0013984169708039693
2409,0.002601821260209427,0.0017155681971016167
2411,0.0012375951279466136,-0.0012116490928018855
2412,0.001776626182296306,1.796060231218255e-4
2415,0.011275156409611364,0.0023158902019641083
2417,0.012692027786955025,0.0043313784927558685
