1491,2946,MS2 (modified) cosine,0.706,cos=0.706
952,3038,MS2 (modified) cosine,0.821,cos=0.821
1016,1770,MS2 (modified) cosine,0.772,cos=0.772
1823,3932,MS2 (modified) cosine,0.818,cos=0.818
2655,4434,MS2 (modified) cosine,0.716,cos=0.716
2372,3230,MS2 (modified) cosine,0.900,cos=0.900
743,2799,MS2 (modified) cosine,0.856,cos=0.856
3690,3788,MS2 (modified) cosine,0.905,cos=0.905
3005,3296,MS2 (modified) cosine,0.742,cos=0.742
1009,2898,MS2 (modified) cosine,0.702,cos=0.702
1231,3029,MS2 (modified) cosine,0.774,cos=0.774
3310,4746,MS2 (modified) cosine,0.762,cos=0.762
3700,5556,MS2 (modified) cosine,0.797,cos=0.797
2797,2866,MS2 (modified) cosine,0.799,cos=0.799
2118,3654,MS2 (modified) cosine,0.784,cos=0.784
2188,2535,MS2 (modified) cosine,0.805,cos=0.805
1825,4751,MS2 (modified) cosine,0.787,cos=0.787
2324,5097,MS2 (modified) cosine,0.702,cos=0.702
427,4423,MS2 (modified) cosine,0.817,cos=0.817
3891,4272,MS2 (modified) cosine,0.923,cos=0.923
2493,2793,MS2 (modified) cosine,0.719,cos=0.719
3550,4603,MS2 (modified) cosine,0.857,cos=0.857
2456,2695,MS2 (modified) cosine,0.773,cos=0.773
1695,2364,MS2 (modified) cosine,0.744,cos=0.744
2937,3139,MS2 (modified) cosine,0.781,cos=0.781
2409,5012,MS2 (modified) cosine,0.738,cos=0.738
3538,4520,MS2 (modified) cosine,0.787,cos=0.787
2729,4725,MS2 (modified) cosine,0.833,cos=0.833
82,100,MS2 (modified) cosine,0.850,cos=0.850
2452,2635,MS2 (modified) cosine,0.745,cos=0.745
3550,3811,MS2 (modified) cosine,0.709,cos=0.709
1710,3296,MS2 (modified) cosine,0.802,cos=0.802
4542,4682,MS2 (modified) cosine,0.847,cos=0.847
2236,2525,MS2 (modified) cosine,0.785,cos=0.785
4681,4684,MS2 (modified) cosine,0.730,cos=0.730
4676,4682,MS2 (modified) cosine,0.737,cos=0.737
1357,1746,MS2 (modified) cosine,0.770,cos=0.770
6136,6207,MS2 (modified) cosine,0.965,cos=0.965
2366,3702,MS2 (modified) cosine,0.916,cos=0.916
1961,2989,MS2 (modified) cosine,0.856,cos=0.856
2080,3846,MS2 (modified) cosine,0.738,cos=0.738
3742,4318,MS2 (modified) cosine,0.751,cos=0.751
881,2238,MS2 (modified) cosine,0.707,cos=0.707
3380,3952,MS2 (modified) cosine,0.926,cos=0.926
3991,4180,MS2 (modified) cosine,0.898,cos=0.898
2569,4434,MS2 (modified) cosine,0.739,cos=0.739
1019,6722,MS2 (modified) cosine,0.852,cos=0.852
1710,4725,MS2 (modified) cosine,0.788,cos=0.788
3897,4270,MS2 (modified) cosine,0.811,cos=0.811
3205,3625,MS2 (modified) cosine,0.727,cos=0.727
3517,3961,MS2 (modified) cosine,0.928,cos=0.928
3038,3585,MS2 (modified) cosine,0.939,cos=0.939
2045,2678,MS2 (modified) cosine,0.730,cos=0.730
1746,1869,MS2 (modified) cosine,0.811,cos=0.811
3516,3962,MS2 (modified) cosine,0.819,cos=0.819
6115,6277,MS2 (modified) cosine,0.951,cos=0.951
5547,6571,MS2 (modified) cosine,0.728,cos=0.728
2770,3961,MS2 (modified) cosine,0.761,cos=0.761
2118,3702,MS2 (modified) cosine,0.867,cos=0.867
2454,3380,MS2 (modified) cosine,0.814,cos=0.814
2937,3230,MS2 (modified) cosine,0.903,cos=0.903
3428,4725,MS2 (modified) cosine,0.765,cos=0.765
1825,4756,MS2 (modified) cosine,0.775,cos=0.775
2080,3961,MS2 (modified) cosine,0.710,cos=0.710
1009,2678,MS2 (modified) cosine,0.976,cos=0.976
3400,4849,MS2 (modified) cosine,0.741,cos=0.741
3514,3669,MS2 (modified) cosine,0.745,cos=0.745
2931,3514,MS2 (modified) cosine,0.803,cos=0.803
2493,5332,MS2 (modified) cosine,0.757,cos=0.757
3552,3681,MS2 (modified) cosine,0.938,cos=0.938
5766,6751,MS2 (modified) cosine,0.771,cos=0.771
1767,4432,MS2 (modified) cosine,0.734,cos=0.734
3380,5200,MS2 (modified) cosine,0.849,cos=0.849
3472,4683,MS2 (modified) cosine,0.883,cos=0.883
182,223,MS2 (modified) cosine,0.751,cos=0.751
600,4751,MS2 (modified) cosine,0.798,cos=0.798
4164,4473,MS2 (modified) cosine,0.803,cos=0.803
600,4337,MS2 (modified) cosine,0.706,cos=0.706
2797,5007,MS2 (modified) cosine,0.882,cos=0.882
3579,4841,MS2 (modified) cosine,0.742,cos=0.742
1400,2594,MS2 (modified) cosine,0.863,cos=0.863
2040,2150,MS2 (modified) cosine,0.916,cos=0.916
2154,3448,MS2 (modified) cosine,0.738,cos=0.738
1443,1596,MS2 (modified) cosine,0.794,cos=0.794
2454,2456,MS2 (modified) cosine,0.932,cos=0.932
4318,4849,MS2 (modified) cosine,0.816,cos=0.816
2324,6279,MS2 (modified) cosine,0.800,cos=0.800
1041,2445,MS2 (modified) cosine,0.804,cos=0.804
4746,4751,MS2 (modified) cosine,0.792,cos=0.792
2797,4751,MS2 (modified) cosine,0.938,cos=0.938
1837,6821,MS2 (modified) cosine,0.745,cos=0.745
1019,2799,MS2 (modified) cosine,0.762,cos=0.762
4277,4993,MS2 (modified) cosine,0.744,cos=0.744
941,3670,MS2 (modified) cosine,0.823,cos=0.823
2570,3961,MS2 (modified) cosine,0.733,cos=0.733
1825,3844,MS2 (modified) cosine,0.707,cos=0.707
4255,4746,MS2 (modified) cosine,0.746,cos=0.746
1961,5007,MS2 (modified) cosine,0.771,cos=0.771
3846,4751,MS2 (modified) cosine,0.894,cos=0.894
3438,3932,MS2 (modified) cosine,0.803,cos=0.803
465,3310,MS2 (modified) cosine,0.861,cos=0.861
7046,7370,MS2 (modified) cosine,0.913,cos=0.913
3734,3855,MS2 (modified) cosine,0.914,cos=0.914
3194,3809,MS2 (modified) cosine,0.712,cos=0.712
2409,3380,MS2 (modified) cosine,0.810,cos=0.810
4432,5556,MS2 (modified) cosine,0.840,cos=0.840
5364,6326,MS2 (modified) cosine,0.961,cos=0.961
5942,6665,MS2 (modified) cosine,0.757,cos=0.757
3811,4406,MS2 (modified) cosine,0.735,cos=0.735
3038,3654,MS2 (modified) cosine,0.851,cos=0.851
508,5399,MS2 (modified) cosine,0.771,cos=0.771
2635,4424,MS2 (modified) cosine,0.759,cos=0.759
2237,3569,MS2 (modified) cosine,0.703,cos=0.703
1138,4432,MS2 (modified) cosine,0.721,cos=0.721
3855,6278,MS2 (modified) cosine,0.733,cos=0.733
4165,4993,MS2 (modified) cosine,0.705,cos=0.705
941,3296,MS2 (modified) cosine,0.782,cos=0.782
1504,2729,MS2 (modified) cosine,0.741,cos=0.741
465,3438,MS2 (modified) cosine,0.781,cos=0.781
1961,2409,MS2 (modified) cosine,0.752,cos=0.752
