"","Feature","Comp1_Loading","Comp2_Loading"
"2037","595.16503_8.6601",-0.00142996982492978,-0.00387880888124146
"2038","326.065_8.6614",-0.00124096734119714,-0.00343712162824692
"2039","397.21945_8.6635",0.000242977729296924,-0.00031343207814373
"2040","371.13104_8.6672",0.0132703829971073,0.00639403612023814
"2041","633.14201_8.6705",0.00037502432095479,0.000151696985173989
"2042","355.17256_8.673",0.00971402429306874,0.00380899054749027
"2043","501.09984_8.6788",-0.000444275992712158,-0.003957346935672
"2044","441.173_8.6827",0.00115028719365115,-0.000442145329392412
"2045","459.1259_8.6845",0.000449088927956459,7.31912641673605e-05
"2046","261.14603_8.6853",0.000237007711319924,-1.59914605440884e-05
"2047","549.1002_8.6853",-0.000165502022245816,0.000102684652006932
"2048","446.14432_8.6911",-0.00153453986499334,0.00112109535061992
"2049","429.11556_8.695",0.00181291466072869,0.000958408464150783
"2050","471.05594_8.6992",0.0188326632679084,0.013770041451576
"2051","319.04472_8.7033",0.00153116548744494,0.000450608279443016
"2052","227.03128_8.7047",-0.00289461027655028,-0.0107670788022154
"2053","173.0233_8.7051",-0.00138354002537622,-0.00524911343219678
"2056","639.0952_8.7131",0.031024985427839,0.0147343699634074
"2057","291.15666_8.7173",0.000296411129928013,6.95245009967718e-05
"2058","481.16779_8.7199",0.00297709053623523,0.000875103054373681
"2059","859.16798_8.7219",-0.00137941070144481,-0.00362951689080505
"2060","617.11333_8.7224",0.00265908109384989,0.00134238039243494
"2061","441.07888_8.7239",-0.021016263898042,-0.0649037283017513
"2062","419.09686_8.7243",-0.00126096593881063,-0.00359112667708101
"2063","237.03908_8.7257",0.000331498770306364,9.09341301282522e-05
"2064","529.20432_8.7268",0.000653351200492674,0.000213794562584647
"2065","636.08672_8.7268",0.000550298740549591,0.000163686955895776
"2066","1255.20112_8.7268",0.00182149216350482,0.000522231898182125
"2067","579.21977_8.7281",-0.000213028409072214,8.48819827910885e-05
"2068","153.01813_8.7295",0.00561748459220444,0.00166138401884183
"2069","207.02873_8.7295",0.000945999425420747,0.000278368510284739
"2070","263.05485_8.7295",0.00151601564563883,0.000447168272257895
"2071","281.06544_8.7295",0.00643829156380328,0.00189393864731773
"2072","299.07604_8.7295",0.00316077785069177,0.000931628052492535
"2073","219.06509_8.7317",0.00107787418487671,0.000317052451896316
"2075","385.16187_8.7343",-0.000570724212159759,0.00141592490561505
"2076","611.24617_8.7376",7.42935465899018e-05,4.3261982501532e-05
"2077","331.15388_8.7446",0.000809929147684165,0.000300471217015855
"2078","383.14629_8.7462",0.00440105720868591,0.0013606529529389
"2079","535.10768_8.7464",-0.000585312094513138,-0.00144798084302726
"2080","282.03894_8.7485",-0.000373156590387919,-0.000743612867171656
"2081","557.08957_8.7529",-0.00175531867253862,-0.00439170120312371
"2082","381.13054_8.7551",0.000848780922402302,0.000360752250107294
"2083","233.07833_8.7553",-0.000263622854843189,-0.00303609776171191
"2084","501.10012_8.7592",-0.000167854559198872,-0.0128055775247262
"2085","507.11294_8.7614",-0.0150486001889322,0.0061509962672574
"2086","301.16201_8.7619",-0.00352527663826133,0.00548325253408526
"2087","1087.19499_8.7621",0.00072349774312797,0.00019846419900832
"2088","521.16297_8.7638",1.34902106772899e-06,-0.000468929210024824
"2089","507.05064_8.7666",-0.00074232659410521,0.000559185884571592
"2090","529.09482_8.7667",-0.059472868380756,0.00720816024629081
"2091","487.21473_8.7673",-0.000737031307796111,-0.00140276502433906
"2092","355.17254_8.7685",0.00126386643577216,0.000919910324739839
"2093","482.06041_8.7709",-0.00408239134306454,0.00295867025067367
"2094","463.08679_8.773",-0.0847311734064424,0.0614540603930295
"2095","303.04971_8.7732",0.0673851280308933,0.0368867344912435
"2096","947.14758_8.7741",-0.0085692089987504,0.00618366019201692
"2097","547.03904_8.7746",-0.0019790354824221,0.0014240238739387
"2098","991.17404_8.7813",-0.00150516192830273,0.00111221016754624
"2099","371.13094_8.783",-0.00802471505164291,0.0122523578776702
"2100","317.06553_8.791",-0.00117242492307615,-0.00907857963918895
"2101","479.11817_8.7922",-0.000324082928422865,-0.00146960819101954
"2102","468.08132_8.7929",0.000776465612508204,0.000403879505404417
"2103","692.13088_8.7944",0.000734302937845989,0.000379916146330161
"2104","497.08574_8.7946",0.000285691681968029,0.000283222422465363
"2105","485.06877_8.7953",-0.152747916003493,0.111658802448973
"2106","919.18938_8.7959",0.00360248900536864,0.00471678322767222
"2107","515.07954_8.7987",-0.000276970358032906,-0.000751798474671408
"2108","531.11051_8.8075",-0.000512591897940253,-0.00163444293309245
"2109","471.08949_8.8082",0.0070515707853675,0.104209473890981
"2110","449.10755_8.8114",-0.00400132423114133,0.0076026374333276
"2111","647.15775_8.814",-0.000877958974022749,-0.0110430233935574
"2112","625.17552_8.8162",-0.000185021534804796,-0.00120221699538833
