feature,log2FC,padj,Expression
420.60146_1.213,0.11367906075354073,0.34707407220383846,Not significant
352.95994_1.2174,0.04511054947418916,0.8324230336996867,Not significant
324.96502_1.2187,0.013233890455781605,0.9526142429056157,Not significant
225.01649_1.2274,0.39130218552584567,4.1781570473149927e-4,Not significant
334.9939_1.2345,0.20985359121068273,0.4484623102713242,Not significant
362.98883_1.2339,0.2817083592970435,0.3768839340400489,Not significant
240.04844_1.2339,0.15793732852517614,0.6385578697633519,Not significant
483.63306_1.2494,-1.5857665752274335,0.39569127019497674,Not significant
329.08721_1.2403,1.9820088080074625,0.007740222158506546,Up-regulated
479.98343_1.2629,0.4203504226164566,0.3341346851995526,Not significant
521.94903_1.2674,1.0235603861563558,0.039696139211296125,Up-regulated
485.63018_1.249,-1.414351796538023,0.38795874391435287,Not significant
239.75988_1.268,-0.025357494343296854,0.9337077398435102,Not significant
241.75743_1.268,0.013431379391560822,0.9685803081543718,Not significant
243.75451_1.268,5.23998438425107e-4,0.9982168083970999,Not significant
510.91243_1.2648,0.7112825492107779,0.07056608993652158,Not significant
424.01973_1.2699,0.9244044445843648,0.05013531053943355,Not significant
422.02484_1.2705,0.8997194753073108,0.05588034685625312,Not significant
520.94133_1.2661,0.9388548272065689,0.037849218789386185,Not significant
245.75172_1.2667,-0.005463140423114989,0.9887845336222592,Not significant
152.9859_1.2737,0.9071823626792671,0.017250034378394848,Not significant
490.01237_1.2661,0.7050513888744591,0.08131858294170151,Not significant
845.05653_1.2693,1.915584523626972,0.05206708145726486,Not significant
867.03866_1.2674,1.7526297910671373,0.057629159271724253,Not significant
552.95047_1.3119,0.9554260040083522,0.0017171276030254396,Not significant
214.87942_1.2784,-1.4174091105193676,0.45388477718339815,Not significant
873.08796_1.2905,1.7526423421383321,0.04038608871851166,Up-regulated
436.04023_1.2912,0.8065034408523158,0.020464791404174235,Not significant
535.96527_1.2883,1.148580086628075,0.01633177566639165,Up-regulated
438.03488_1.2906,0.9244832495491468,0.015177754117170993,Not significant
925.99962_1.2923,1.4192104696712846,0.03755974443604418,Up-regulated
895.06983_1.2918,1.3969681644133458,0.027175744228399048,Up-regulated
249.90617_1.2966,0.1798637723748745,0.3484911039976748,Not significant
599.97827_1.3018,0.4676721560994503,0.14480840523126684,Not significant
277.93607_1.1354,0.08727266038193855,0.4420185459612871,Not significant
440.03111_1.2974,0.9054969114238596,0.021523024185019227,Not significant
614.94244_1.3054,0.5848950324389527,0.0741764109960954,Not significant
522.02042_1.3093,0.6348644784451188,0.18229284793304437,Not significant
523.0124_1.3005,1.0513278834780104,3.8893520395121055e-4,Up-regulated
521.01751_1.3031,0.30413393291031815,0.22354952272003406,Not significant
551.94702_1.305,0.7603818035247676,8.1208887928288e-4,Not significant
553.94168_1.3112,1.3443526665683307,0.001496145895081232,Up-regulated
615.94948_1.3117,0.2053714298443229,0.458941794040445,Not significant
206.90948_1.3167,-0.9378555234417961,0.06881997080741226,Not significant
488.95118_1.3169,1.0328790456866557,0.018627987831957682,Up-regulated
617.95078_1.3205,0.6795549775056517,5.269598778508257e-4,Not significant
248.89303_1.3286,0.09380685811512275,0.8292638511578745,Not significant
344.90149_1.3311,0.5827147936991054,0.3923476346428613,Not significant
241.89849_1.333,-0.28048677644726366,0.003920659934509337,Not significant
258.90089_1.3337,0.16200346223642684,0.2646229074999366,Not significant
256.90582_1.335,0.32890452995270775,0.1728130779950864,Not significant
250.89122_1.3324,0.18218512261973277,0.6764891622556255,Not significant
286.89594_1.3387,0.20399081955950585,0.14634014461572487,Not significant
284.90061_1.3387,0.27120816289496064,0.17708358082378647,Not significant
305.8905_1.3369,0.029009177310846894,0.8469126725710273,Not significant
303.88608_1.3394,0.02885101386931052,0.8390830459563361,Not significant
301.89082_1.3419,0.030658162976146472,0.8378344535234856,Not significant
195.90544_1.3419,-0.033221938092492825,0.7142962467579321,Not significant
211.90016_1.3382,0.5096268754042496,0.17432040600786589,Not significant
304.88546_1.347,0.06100366947079048,0.7183209637633283,Not significant
225.92606_1.3475,-0.45189520112845594,0.02971317591825369,Not significant
207.87804_1.3475,0.4163348603127822,0.05056923712538413,Not significant
257.89328_1.3332,0.06315666726700024,0.6605143467386908,Not significant
304.05775_1.3413,0.8757261908796633,0.1583918652307463,Not significant
336.87841_1.3481,-0.15779456415941576,0.6017416768871209,Not significant
213.91616_1.3535,-13.076026962953524,0.4420185459612871,Not significant
636.92464_1.3551,0.34863535590597206,0.002187669669090874,Not significant
149.91266_1.3613,0.3317753780044245,0.9056939591327952,Not significant
605.99493_1.3628,0.2646434492603339,0.22602039296798995,Not significant
260.90595_1.3709,0.3047429852578434,0.2719167389571104,Not significant
249.89148_1.3809,0.11954275541832828,0.28228588213817335,Not significant
244.89616_1.3892,0.3993523714249685,0.034706252701492434,Not significant
246.89466_1.3835,0.4974676447092104,0.06743451829304936,Not significant
245.90199_1.3861,0.3761681882399248,0.057816842648661604,Not significant
332.09794_1.41,5.22208579450985,0.4420185459612871,Not significant
275.87163_1.3955,0.1725912660899158,0.36104537274859033,Not significant
295.83053_1.3948,0.2647265219241225,0.10982139922990322,Not significant
534.9569_1.3263,-0.3193212530258829,0.5356980491320785,Not significant
420.81347_1.3967,0.09316212443389338,0.5672469093561876,Not significant
245.89411_1.3924,0.3280905390003533,0.07938494946264443,Not significant
304.05643_1.359,0.5785747361764021,0.39216109909773034,Not significant
197.9058_1.3855,0.4040167385695985,0.06881997080741226,Not significant
211.9461_1.4042,0.13343731737051684,0.2726968015489011,Not significant
247.89177_1.4013,0.1782135564258757,0.10802529560246804,Not significant
210.94934_1.4109,0.5213627528229478,0.18338032741887095,Not significant
209.94851_1.4092,0.14622696834278076,0.1875772890858992,Not significant
273.88272_1.413,0.11289777938343033,0.2586958471321408,Not significant
504.02775_1.4081,0.4476725762795196,0.03574358398852756,Not significant
403.82323_1.4181,0.22796091484715608,0.11609106400184853,Not significant
191.01934_1.2145,0.6402328784303919,0.37900679556284445,Not significant
201.9056_1.4289,-0.7197564286831477,4.5177280634716e-5,Not significant
259.02179_1.3454,-0.1459917922518516,0.7149508993616144,Not significant
341.83548_1.4351,-0.35036357728093814,0.007616891428915488,Not significant
224.05608_1.0676,0.9169182203100422,0.06630676289267631,Not significant
386.83325_1.4402,0.31233773837178164,0.043928970035429615,Not significant
244.90278_1.4338,0.27233994884475793,0.5723997164589611,Not significant
278.86414_1.3816,-1.0939921705749944,0.049816623025071456,Down-regulated
133.01394_1.4558,0.23377141780334948,0.5391363159401206,Not significant
230.87437_1.4574,-0.18905836108902516,0.3338697692256926,Not significant
274.87206_1.4587,-0.21127076475570483,0.25666906413520846,Not significant
278.87089_1.4274,-0.6286499758855976,0.07514941076415829,Not significant
232.87132_1.46,-0.21449991502946494,0.3071111614842947,Not significant
276.86707_1.3767,-0.9334062687048184,0.1633247332161921,Not significant
277.86724_1.4613,-0.19967145190594673,0.37714750451980844,Not significant
175.96823_1.4638,0.36790817296579564,0.0013176510788779397,Not significant
135.02963_1.1348,1.0065515238578826,0.19688230818840483,Not significant
332.91991_1.4747,0.6342808196037034,0.3000195614705502,Not significant
451.0592_1.5199,1.0612591455315246,0.00947300730134008,Up-regulated
535.03353_1.4883,1.1358268489678247,1.6499782289004764e-4,Up-regulated
247.85252_1.4029,-1.5601993052314187,0.1471664327548604,Not significant
269.92403_1.4869,0.9689655346446213,0.21305650333013226,Not significant
393.79452_1.4889,-0.279414113351094,0.09383692575858935,Not significant
253.84233_1.4908,-0.7247791782299265,0.16043668320846188,Not significant
305.90076_1.4921,0.5255529701848474,0.38802432182652763,Not significant
115.00346_1.342,-0.08185459195394885,0.9184125746935082,Not significant
205.85248_1.41,-1.4262115537940723,0.13257984683221657,Not significant
315.92947_1.4974,1.6555853259153432,0.17412032095128477,Not significant
203.85542_1.4765,-1.018386767011659,0.08984565076686099,Not significant
249.8482_1.4958,-0.7661486588338595,0.10402288429329877,Not significant
251.84526_1.4958,-0.9498131064120776,0.07456853027676992,Not significant
308.87304_1.4999,-0.3174367440348072,0.3155240142759539,Not significant
330.04621_1.5021,2.1916014285749053,0.00698473196448159,Up-regulated
216.87598_1.4744,-1.6404198134343286,2.509067458679495e-4,Down-regulated
452.05113_1.5205,1.0665573015544738,0.007616891428915488,Up-regulated
450.05596_1.5212,1.0094170746121056,0.008208909688931789,Up-regulated
452.03519_1.5322,0.5032797084454342,0.07549189489313747,Not significant
548.97271_1.5355,1.203572619268817,0.01436721715563037,Up-regulated
549.97955_1.525,3.813821593813271,0.0017862500299567854,Up-regulated
518.04346_1.5374,0.9910270286488587,0.02443747648001715,Not significant
186.07675_1.5493,1.9611843090172532,0.4968985638749907,Not significant
284.04059_1.5366,9.421516870782852,0.4411254755566236,Not significant
289.93614_1.5284,-0.09679937945055504,0.8378344535234856,Not significant
345.11855_1.5827,1.1605767857337674,0.07100890035631197,Not significant
185.00864_1.6029,11.695987422490957,0.3506473206070005,Not significant
214.07176_1.6253,9.06786619284923,0.4420185459612871,Not significant
288.07181_1.4376,9.740867310429133,0.4420185459612871,Not significant
359.09786_1.6333,1.9452255191286925,0.00618938928888674,Up-regulated
235.10844_1.6315,-0.863269653380213,0.028423858452050005,Not significant
323.13419_1.7163,0.341900071397356,0.003920659934509337,Not significant
391.12166_1.7218,0.49837024866814084,0.011142767873304487,Not significant
422.05109_1.7179,0.5213625944838775,0.0013658181181168609,Not significant
129.01906_1.7254,-0.29035854759762464,0.4687304567022668,Not significant
173.00874_1.7263,-0.508076094772066,0.14440123703802465,Not significant
371.09775_1.7349,0.023692984757269303,0.9875250884352917,Not significant
315.0718_1.7691,1.043671698631214,0.050456490214634456,Not significant
486.04592_1.7735,10.903511439290227,0.4420185459612871,Not significant
387.12911_1.7829,2.8011958271559574,0.3719612875411085,Not significant
281.12366_1.7933,0.41640139474201837,0.11188928234755083,Not significant
380.0406_1.7952,0.8492446530625714,0.02843049175056598,Not significant
325.107_1.839,0.43263201851110344,0.5954812646283283,Not significant
369.13961_1.8865,11.418669282234278,0.009151733831451738,Up-regulated
229.0348_1.8968,9.2508988576665,0.4396089045725939,Not significant
161.08158_1.915,0.12817663580016986,0.4420185459612871,Not significant
191.01936_1.6297,-0.07053834659614211,0.9294765696484527,Not significant
327.10809_1.9478,1.4291443207343089,0.18309131984454144,Not significant
158.08188_1.9957,0.6935257578521293,0.010711674923300421,Not significant
465.07487_2.0318,1.1219429439586177,0.140927940143716,Not significant
289.93623_1.7856,0.3333825654139695,0.561486156703246,Not significant
137.02412_2.0203,0.7619668438456526,0.3329432251984049,Not significant
562.98834_2.008,9.430695261182453,0.4420185459612871,Not significant
299.07671_2.0256,0.5448584161675719,0.34764949168329673,Not significant
464.0716_2.032,0.7956544292050423,0.18469999061813175,Not significant
466.06622_2.0359,1.4804831352157148,0.09479292174136911,Not significant
215.08215_2.1292,1.2784375463445414,0.02471922668881383,Up-regulated
138.05573_2.1875,0.8366927302013187,0.037050188340292764,Not significant
345.11869_2.2116,9.186464006169253,0.4420185459612871,Not significant
417.13977_2.1882,5.106349607326876,0.41259394584915676,Not significant
133.01397_1.9864,-0.01042967288422301,0.9887845336222592,Not significant
293.12379_2.2878,0.4095612587489833,0.37198334048592274,Not significant
229.10766_2.3398,0.3084352636201247,0.03475028276660737,Not significant
318.08249_2.3703,8.858770638914535,0.4420185459612871,Not significant
252.08728_2.461,9.60372980931858,0.4420185459612871,Not significant
314.08775_2.4763,2.8619248972908364,0.46601389727307946,Not significant
226.0717_2.5017,10.276702455603496,0.4420185459612871,Not significant
357.11863_2.5017,9.282816023645276,0.4420185459612871,Not significant
175.06074_2.5222,-0.10405837489005676,0.781178331116838,Not significant
330.8146_2.747,1.7729826222635445,0.03415620330065188,Up-regulated
248.89948_2.754,-0.6908962738503972,0.09391752037193093,Not significant
247.83848_2.7406,1.2118069354967382,0.09021076335881817,Not significant
152.89472_2.7561,-0.039918270710287626,0.9536081089744178,Not significant
216.90907_2.7482,2.3775884777618392,0.17735319181293158,Not significant
185.89232_2.7543,0.17984876686206472,0.7149508993616144,Not significant
186.92916_2.7532,-0.018743282255882926,0.9801468739314239,Not significant
183.87665_2.7463,0.23856942507065856,0.22644839600003747,Not significant
291.86466_2.7515,0.14117466089124633,0.3814402438002469,Not significant
247.84799_2.7511,0.7708159235794411,0.009497709016721888,Not significant
267.80693_2.7577,2.2841273097154478,3.5669748517961616e-4,Up-regulated
196.88468_2.7527,-0.0714265652170658,0.5719686246382596,Not significant
226.91775_2.7565,-0.543891246337908,0.11452538984451925,Not significant
213.88733_2.74,14.624124319913637,0.1753726401454727,Not significant
309.86951_2.757,0.08630772378554591,0.5494021768884055,Not significant
164.94715_2.7589,-0.023665013554000153,0.899665676478356,Not significant
180.9122_2.7626,-0.5263687262741725,0.0014732984894851085,Not significant
358.80939_2.7651,0.371959899984342,0.06881997080741226,Not significant
169.88218_2.7598,1.464631254619858,0.022374662392798818,Up-regulated
239.88698_2.7458,1.0421180537482109,0.05071701595966286,Not significant
241.88228_2.7272,15.046456672698865,0.4420185459612871,Not significant
414.02487_2.8444,9.195669322526118,0.4420185459612871,Not significant
315.10821_2.8591,4.934931510525168,0.09714032344752083,Not significant
429.9833_2.8755,1.2815819055032742,0.009239048821397502,Up-regulated
353.04852_2.8788,1.8109435036447636,0.01542631024752219,Up-regulated
285.0611_2.8766,0.8554589210645557,0.017016201664935972,Not significant
330.04623_2.8918,-3.8423302150336442,1.590372352387143e-4,Down-regulated
286.06441_2.8791,1.0110918941584042,0.016156574705025743,Up-regulated
241.0115_3.0097,-0.07999100080449204,0.7671868254081322,Not significant
373.14985_3.026,-1.0991413599142892,0.48652828059562603,Not significant
606.07356_3.0169,0.4342414107653141,0.039388045661739486,Not significant
323.02809_3.1134,0.30451605456077346,0.658403391201715,Not significant
468.15032_3.1077,11.251930381859488,0.14388037380096827,Not significant
565.04686_3.1152,-0.043229933173258836,0.7209926067062497,Not significant
514.15576_3.1057,10.855339983779936,0.28479862891542185,Not significant
385.11355_3.1271,0.5267792752573409,0.05905399527379534,Not significant
431.11878_3.1213,0.812484942972507,0.009895288537456616,Not significant
329.08735_3.1537,5.018142768392601,0.01073003340822165,Up-regulated
226.50369_3.4292,2.362323630331454,0.11609106400184853,Not significant
431.19152_3.4667,0.682984605762547,0.3719612875411085,Not significant
577.00413_3.4967,1.5307913026551185,0.03604543319590286,Up-regulated
546.07495_3.503,1.0081042366091866,0.10634018119637496,Not significant
478.08725_3.5008,0.6624350117526724,0.1752002216932112,Not significant
480.08181_3.5023,0.6963606139921558,0.1752611629435982,Not significant
479.09049_3.5036,0.6390523082841102,0.2905377960427538,Not significant
374.05798_3.531,1.737383430311575,0.0014732984894851085,Up-regulated
205.04977_3.6113,2.496366280051171,0.238047450862625,Not significant
223.06078_3.5992,10.270952773016917,0.4420185459612871,Not significant
421.09038_3.5992,9.246068214013963,0.4420185459612871,Not significant
515.07123_3.6087,10.241030722616838,0.4420185459612871,Not significant
580.01779_3.5992,9.961097893325682,0.4420185459612871,Not significant
598.02307_3.6027,10.526653242373332,0.4420185459612871,Not significant
646.96343_3.5992,9.58647524988112,0.4420185459612871,Not significant
769.2188_3.5992,10.462216191197875,0.4420185459612871,Not significant
448.109_3.6143,2.2694503894221962,0.22146190587476494,Not significant
483.09049_3.6279,3.0351466169523027,0.22677862980425473,Not significant
433.20708_3.6148,9.06055248233518,0.4420185459612871,Not significant
533.04369_3.6148,10.252835884899488,0.4420185459612871,Not significant
530.03553_3.6181,1.2043579763558538,0.2413147412576377,Not significant
453.10083_3.62,1.067704532042364,0.3145707964458502,Not significant
387.1188_3.6193,1.4185312956812797,0.25024976617106,Not significant
385.11349_3.6223,1.0290774748341036,0.2941393052172929,Not significant
387.16558_3.7713,8.381019585956174,0.0630239479275882,Not significant
285.0611_3.927,1.1194327877412598,0.479883628063914,Not significant
178.01754_3.9468,0.7268406197373989,0.25136298930820955,Not significant
325.1499_4.0158,0.08221554202390524,0.7429458372729222,Not significant
431.19148_4.0669,0.4257552726875255,0.29058728281839513,Not significant
403.12379_4.0834,9.912937480689777,0.3965970244340993,Not significant
583.20247_4.0807,11.260330100626975,0.28017438777998166,Not significant
151.03974_4.2722,-2.105490118829983,0.3359530501155531,Not significant
389.10849_4.3423,4.307423687874867,0.0010111385601028141,Up-regulated
238.06928_4.4888,2.6024039096955045,0.06381768391363328,Not significant
316.01309_4.4822,4.67618913617519,0.046028307467085056,Up-regulated
322.09271_4.4768,0.8893459670793101,0.05584167548689949,Not significant
172.09757_4.4801,0.6839308086423715,0.058767118318817514,Not significant
433.20723_4.4836,1.0211372534828254,0.44586497868285985,Not significant
130.08703_4.4863,0.747541186924175,0.06251326689765759,Not significant
315.0043_4.4868,1.0007137375920006,0.022624156047438407,Up-regulated
755.20294_4.5467,11.778833356084252,0.4420185459612871,Not significant
371.13414_4.9835,-0.6357347877886916,0.3677872536457833,Not significant
470.0509_5.2747,-0.7397451968953682,0.628099971608721,Not significant
387.16559_5.1788,-1.1128439608135092,0.34888267505239157,Not significant
225.11286_5.284,11.852978294768327,0.027701161416319613,Up-regulated
433.20721_5.6552,4.548721230677991,0.4011125629281922,Not significant
551.17624_5.4963,0.595649859557932,0.1047874604997265,Not significant
315.13468_5.382,9.475114409167386,0.4420185459612871,Not significant
552.17966_5.5086,1.5472522474162684,0.3885916920572995,Not significant
457.13458_5.3947,9.199003838833915,0.4420185459612871,Not significant
372.13755_5.5298,-1.1329366830035947,0.2187650613147546,Not significant
470.05085_5.5549,-1.2071762443735956,0.29058728281839513,Not significant
420.04575_5.4234,2.4511203994758435,0.2901025606971952,Not significant
518.96218_5.4231,12.20628176165001,0.26526022980197683,Not significant
422.0406_5.4279,4.600125062498099,0.26435067803038076,Not significant
519.96852_5.4367,9.783068822807897,0.3884487724947057,Not significant
488.03301_5.43,12.244698419766605,0.2613896785526703,Not significant
323.13422_5.4789,-2.223682928182661,0.034988274668958,Down-regulated
371.13414_5.5716,-0.5819807800674481,0.36873212165101893,Not significant
239.09203_5.5869,10.950556946351105,0.2616716531024547,Not significant
353.18123_5.4778,2.4673604634910205,0.2819363641528776,Not significant
385.11357_5.6389,10.286709589212599,0.4420185459612871,Not significant
329.12373_5.6473,1.6823102076277494,0.07056608993652158,Not significant
167.0346_5.6725,9.25016536323161,0.4420185459612871,Not significant
551.17621_5.7596,0.3704189316293362,0.06866983562592867,Not significant
387.16559_5.8731,-0.8970595250020988,0.49565212168972694,Not significant
765.66437_5.8924,8.31996213578005,0.4420185459612871,Not significant
802.20395_5.905,1.4711791752231855,0.3151431184395285,Not significant
837.1844_5.9036,3.8185667513534756,0.23418851355481776,Not significant
857.14405_5.9018,2.0343281151037957,0.19842167135528135,Not significant
906.11228_5.8924,8.352993486515881,0.4420185459612871,Not significant
838.12502_5.9019,0.9451702596460192,0.3115348877072162,Not significant
739.20839_5.9038,0.7675209193115212,0.37900679556284445,Not significant
807.19567_5.9016,0.9187180999394022,0.3770040815548971,Not significant
301.11891_5.9141,5.580462105808426,0.3814402438002469,Not significant
459.18661_6.0219,10.24879563291084,0.3132522472695361,Not significant
165.01889_6.0462,0.14643464911963547,0.4420185459612871,Not significant
385.18624_6.0606,9.408488041376776,0.40771594243305137,Not significant
530.1084_6.335,0.7343894697367148,0.1637576748879762,Not significant
431.19152_6.0711,0.8864627719379323,0.28017438777998166,Not significant
593.15044_6.0935,5.10913029277011,0.4420185459612871,Not significant
681.23916_6.1439,4.547162616476827,0.2094728373760421,Not significant
369.17604_6.1547,0.24753017293447502,0.26526022980197683,Not significant
281.06615_6.2479,0.4503576089927559,0.03872904407081062,Not significant
352.10331_6.2717,0.3191408009731654,0.008223941481944348,Not significant
653.61937_6.2934,9.814257271712348,0.4420185459612871,Not significant
676.62232_6.315,10.92599259103957,0.4420185459612871,Not significant
433.19655_6.3371,0.6686538250077743,0.31270572060385765,Not significant
1255.33341_6.3309,11.798862340993225,0.4420185459612871,Not significant
329.12373_6.3102,0.7914545921424225,0.31475223400240926,Not significant
627.16317_6.3258,14.62443506151261,0.3430275181934383,Not significant
448.18156_6.3417,2.5430803660045047,0.25136298930820955,Not significant
431.19147_6.3353,0.493465401536623,0.302497327712983,Not significant
285.01807_6.365,10.196986530135385,0.3208724856241605,Not significant
695.10582_6.3497,9.340775669678246,0.4420185459612871,Not significant
985.21259_6.3649,2.308266250240198,0.14429301574176298,Not significant
1007.19475_6.3725,1.3254312911764545,0.079424070958753007,Not significant
641.00191_6.3756,0.6812236508598893,0.012920120659078684,Not significant
577.08033_6.3743,0.8464615254024057,0.08371551119245703,Not significant
642.99106_6.375,1.199662257498589,3.499801573821781e-4,Up-regulated
589.02467_6.3734,0.7752464498720634,0.04593284243776976,Not significant
612.06245_6.3702,0.9076432910144291,0.012349224450460182,Not significant
563.02462_6.3714,0.7765065923455855,0.005959498101355352,Not significant
636.16847_6.365,10.494646900651528,0.4420185459612871,Not significant
727.2448_6.1416,1.2591023878470111,0.22677440871400273,Not significant
707.94764_6.3771,0.8826751901839625,0.009151733831451738,Not significant
632.02011_6.3745,0.6235639264468994,0.033790999075904465,Not significant
491.75015_6.3634,1.034361570537943,0.323771298207619,Not significant
628.07814_6.376,0.24456867883506722,0.2905377960427538,Not significant
594.02819_6.3748,0.7806859672735997,0.0036511673754369882,Not significant
592.0249_6.377,0.5778539588746274,0.008741144131662966,Not significant
593.01433_6.3779,0.589383846529903,0.030417803379730005,Not significant
562.0848_6.3764,0.3254814450010336,0.13988609511444874,Not significant
494.0976_6.3754,0.4509205574574716,0.0889046351748727,Not significant
560.09032_6.3754,0.33310377132484636,0.09996650540446397,Not significant
591.0197_6.3761,0.5182602805937826,0.017250034378394848,Not significant
659.00733_6.3765,0.4319407128162744,0.012349224450460182,Not significant
496.09494_6.3788,0.5757362983129816,0.057629159271724253,Not significant
289.08258_6.3964,1.1121908033980494,0.4249018571931377,Not significant
173.08143_6.3921,-0.07304558246977036,0.17847223564596623,Not significant
609.14538_6.4088,0.8646683625895469,0.4750359372578323,Not significant
613.21293_6.4348,3.4659817002723647,0.17432040600786589,Not significant
401.10824_6.4268,9.588928544517415,0.3962402091310051,Not significant
477.06358_6.4709,0.42045100510893163,0.43558876038039884,Not significant
388.07366_6.4808,0.8274395547836226,0.20058860143464974,Not significant
390.06871_6.4729,8.676147747129594,0.39632423554513346,Not significant
385.11367_6.561,0.5737824960280643,0.3115348877072162,Not significant
439.96749_6.5716,-0.23499174295850922,0.4420185459612871,Not significant
323.04026_6.5709,-0.28477521744947787,0.156885094075757,Not significant
391.02768_6.5696,-0.5507150900237293,0.0461315869519174,Not significant
207.02943_6.5716,-0.26096656154989106,0.1443894774527824,Not significant
467.96253_6.5738,-0.2808416208160894,0.36577960888772154,Not significant
163.03971_6.5729,-0.27209567063736495,0.13374404196866344,Not significant
225.04005_6.5729,-0.28316120258466676,0.11754400780565936,Not significant
149.02399_6.5736,-0.20125635785089124,0.3556609326455729,Not significant
341.05078_6.5736,-0.26546314923685804,0.1678709246262886,Not significant
134.03705_6.5742,-0.2604284379972847,0.2096141121962897,Not significant
451.05641_6.596,4.215760188530653,0.057629159271724253,Not significant
133.01395_6.5756,-0.5304668946146918,0.01560279784223275,Not significant
209.04503_6.5768,-0.636806351832812,0.010431056774317132,Not significant
422.96554_6.5768,0.09784577695834348,0.6708896789248632,Not significant
325.05596_6.5794,-0.554141865197788,0.012854221573520223,Not significant
409.03837_6.5738,-0.8703317418632688,0.0195671513917964,Not significant
299.9846_6.5825,10.414770475920397,0.4420185459612871,Not significant
815.15711_6.5928,10.835289683298399,0.3151431184395285,Not significant
543.97385_6.6072,3.1751046740425957,0.008672307230904074,Up-regulated
919.09497_6.5953,12.053665562057958,0.1443894774527824,Not significant
446.7541_6.5961,5.128214004066626,0.17817242920709253,Not significant
447.3591_6.6124,2.43197963980378,0.06724368653464623,Not significant
527.01038_6.5912,11.21804864452809,0.24832783036752287,Not significant
895.11383_6.6005,12.681977278509445,0.16173561349671758,Not significant
948.02453_6.5889,11.964025857213423,0.2321136411658109,Not significant
473.50804_6.5976,6.640754907223062,0.08289460680355665,Not significant
547.96451_6.6048,2.99642455366463,0.028218670463113327,Up-regulated
595.95208_6.6091,2.5583837773368443,0.008739284041780286,Up-regulated
940.17106_6.5988,6.053977082402944,0.15825193528587153,Not significant
586.97085_6.6044,2.036651695806356,0.003991705277860309,Up-regulated
517.97474_6.6043,3.0511009004065204,0.005777667094056696,Up-regulated
917.09558_6.6031,3.6801645320007084,0.11630014485667002,Not significant
567.01188_6.6057,2.3223643389157997,0.003069107994132002,Up-regulated
662.89764_6.607,2.3701392365802825,0.0031999227822966303,Up-regulated
517.03467_6.6063,2.0322802077885322,0.014429350261615494,Up-regulated
532.0301_6.6038,2.029718537000246,0.0034218224386747087,Up-regulated
548.9779_6.6044,1.9021655033034572,0.016122054146826017,Up-regulated
583.02819_6.6083,1.4800737706502487,0.015196533942007361,Up-regulated
469.03454_6.6084,1.7496743555414322,0.01633177566639165,Up-regulated
613.95701_6.6031,1.5154419226851155,0.00816665506693815,Up-regulated
499.96463_6.605,1.9680757303793206,0.013645043187522481,Up-regulated
449.04716_6.6037,1.8113984998200812,0.050293661599396335,Not significant
461.03294_6.6346,11.686356741244605,0.24201491648716647,Not significant
479.04294_6.6101,6.424345845966304,0.10988883893060682,Not significant
515.04027_6.6043,1.4616114140056589,0.021270591270832733,Up-regulated
447.05316_6.6044,1.7867974880829007,0.05007119221647906,Not significant
465.04148_6.6109,1.9846587514027707,0.06771433559738708,Not significant
546.97617_6.605,1.8436929093305932,0.02653241443490288,Up-regulated
446.74111_6.6152,1.9528364609575553,0.16394800627223036,Not significant
545.96976_6.6057,1.7215033050716475,0.019164142516457927,Up-regulated
463.04801_6.6089,1.7631276239316653,0.041053109291887935,Up-regulated
445.03755_6.6103,1.915651755128784,0.04119950867482659,Up-regulated
561.96368_6.6054,5.698930997821586,0.05135086815191796,Not significant
825.24505_6.6322,1.7809389272145866,0.33369078818195624,Not significant
383.0978_6.6456,0.2571588915670663,0.5719686246382596,Not significant
329.15022_6.6925,8.610055198549919,0.4420185459612871,Not significant
230.01243_6.7,-9.968620955568431,0.4420185459612871,Not significant
755.20303_6.715,0.5186768494405651,0.5735389733874601,Not significant
341.12361_6.7168,0.6693671935018711,0.018243868627710044,Not significant
385.14992_6.7193,-0.5583827023811736,0.37062116323984756,Not significant
169.04037_6.7226,2.0167967211881885,0.011596988771475622,Up-regulated
484.06666_6.7171,-0.44540600072064723,0.5596718405779411,Not significant
521.202_7.0856,0.7020365449461248,0.18202944681162886,Not significant
648.16905_6.7515,11.991643019394756,0.34315909489189084,Not significant
443.10818_6.7472,11.26466522038547,0.4239663776828975,Not significant
887.22409_6.7417,9.772952714832963,0.4420185459612871,Not significant
397.14974_6.7387,0.3221012446152339,0.17351933529763996,Not significant
670.16401_6.7513,8.00859512080716,0.289356823767742,Not significant
905.23448_6.7641,11.25084354347129,0.4251716046542198,Not significant
679.16876_6.7752,10.402989789123913,0.4420185459612871,Not significant
581.18677_6.7862,0.9690555552113355,0.12536234149118952,Not significant
359.13442_6.792,8.942175734388421,0.4420185459612871,Not significant
415.16045_6.7874,-3.9692341372045106,0.3165452137930125,Not significant
507.07399_6.8211,0.9664440884529681,0.012543499479462008,Not significant
523.06897_6.822,1.0957734675164497,0.0032254233758427686,Up-regulated
691.12737_6.8719,0.6749295285013418,0.42091724141077486,Not significant
711.08627_6.8719,0.5870059107068522,0.48618081959311943,Not significant
439.08755_6.8534,-0.5794507120326153,0.3304800691255002,Not significant
692.06734_6.8715,0.5093108190163735,0.43966374024831056,Not significant
593.15042_6.8722,0.36860071383106335,0.5431870197420217,Not significant
661.13799_6.8722,0.33577341715191833,0.624407360435968,Not significant
