feature,log2FC,padj,Expression
437.68635_1.2061,0.04501598532713359,0.7995966565932087,Not significant
413.64903_1.208,0.3168560837131924,0.19634236750288545,Not significant
418.60442_1.2117,0.018869524867560477,0.8712870307752059,Not significant
416.60747_1.2142,-0.0017280966041727645,0.9889338256940631,Not significant
420.60146_1.213,0.09495286861864767,0.48209589868104313,Not significant
352.95994_1.2174,-0.4820188057582911,0.033369488368766013,Not significant
324.96502_1.2187,-0.5142027587397769,0.0332265948697831,Not significant
225.01649_1.2274,0.38149483679155954,0.0036691047948830178,Not significant
334.9939_1.2345,-0.6592732709536356,0.1304571867328823,Not significant
362.98883_1.2339,-0.7965886108804313,0.1051567339776352,Not significant
240.04844_1.2339,-0.5721303853735284,0.29450307115425395,Not significant
483.63306_1.2494,-0.47770404572012237,0.7525974274177166,Not significant
329.08721_1.2403,0.20242467891181715,0.5246475342671192,Not significant
479.98343_1.2629,-0.031246053306812977,0.9330126984788889,Not significant
521.94903_1.2674,0.0100645207432069,0.9509132181468185,Not significant
485.63018_1.249,-0.17027105401972015,0.8972263844748523,Not significant
239.75988_1.268,0.036082948434959156,0.906446757760368,Not significant
241.75743_1.268,0.057466780494379206,0.8533943237190482,Not significant
243.75451_1.268,0.03540474114318013,0.9124329978173029,Not significant
510.91243_1.2648,-0.1066018788372883,0.7088924718828387,Not significant
424.01973_1.2699,-0.08672414561348418,0.60046624319093,Not significant
422.02484_1.2705,-0.11590196191985856,0.4446777140938017,Not significant
520.94133_1.2661,0.01011336997344471,0.955819757340906,Not significant
245.75172_1.2667,0.05445346467478355,0.8595540810297664,Not significant
152.9859_1.2737,-0.04964765944009387,0.8738184998321319,Not significant
490.01237_1.2661,0.013969807156978264,0.9321990212239971,Not significant
845.05653_1.2693,-0.21685879559987575,0.6324566751543683,Not significant
867.03866_1.2674,0.029033936155568835,0.9391539462387213,Not significant
552.95047_1.3119,-0.07357839060417246,0.8533943237190482,Not significant
214.87942_1.2784,-1.5675528815308302,0.5341714489716457,Not significant
873.08796_1.2905,-0.008860521089654976,0.9683951859570991,Not significant
436.04023_1.2912,-0.1089426174796728,0.34619781812027733,Not significant
535.96527_1.2883,0.21807029253184035,0.3105816124539801,Not significant
438.03488_1.2906,-0.004073084812701751,0.9756188462723465,Not significant
925.99962_1.2923,0.0013828473471824633,0.9938848082499798,Not significant
895.06983_1.2918,0.14561377613591978,0.5247649393988241,Not significant
249.90617_1.2966,-0.07122893145901069,0.7316335865102096,Not significant
599.97827_1.3018,-0.0922879979463304,0.8201487030890465,Not significant
277.93607_1.1354,0.2551293990899084,0.02714778767662867,Not significant
440.03111_1.2974,-0.39626360037081365,0.5221909669796165,Not significant
614.94244_1.3054,0.008462773999248663,0.9683951859570991,Not significant
522.02042_1.3093,0.4475359861868079,0.19021016826645995,Not significant
523.0124_1.3005,0.5480948373330008,0.05197556730524255,Not significant
521.01751_1.3031,-0.06645105135510962,0.355980432623284,Not significant
551.94702_1.305,0.00910301973826853,0.948624178518101,Not significant
553.94168_1.3112,0.4434079411969807,0.32039616698409906,Not significant
615.94948_1.3117,-0.20553182840251003,0.347520923272764,Not significant
206.90948_1.3167,-0.16500062361371273,0.7088924718828387,Not significant
488.95118_1.3169,0.2735581289580435,0.3156491405974206,Not significant
617.95078_1.3205,-0.024963107183485933,0.8710653913087621,Not significant
248.89303_1.3286,0.05800668740981437,0.822970839167876,Not significant
344.90149_1.3311,-0.7141905798275667,0.009558719859834225,Not significant
241.89849_1.333,-0.1488491120333108,0.08041694070101306,Not significant
258.90089_1.3337,-0.051644641805228854,0.6278132350717709,Not significant
256.90582_1.335,-0.027094902992246463,0.9321996956183067,Not significant
250.89122_1.3324,-0.00925756550541197,0.9796784278492063,Not significant
286.89594_1.3387,-0.02342288108617877,0.7951012298949112,Not significant
284.90061_1.3387,-0.17332493172315752,0.6298718007690822,Not significant
305.8905_1.3369,-0.05949129446799016,0.4707612474360689,Not significant
303.88608_1.3394,-0.056046919450796095,0.49122474586511683,Not significant
301.89082_1.3419,-0.06237896495721989,0.4500395876108322,Not significant
195.90544_1.3419,-0.08394802543149889,0.3429495993467072,Not significant
211.90016_1.3382,0.2737705098400932,0.5964021317682398,Not significant
304.88546_1.347,-0.013851938819202407,0.9067439156607024,Not significant
225.92606_1.3475,-0.2370823090033315,0.07814277631332305,Not significant
207.87804_1.3475,0.2136224516813968,0.3105816124539801,Not significant
257.89328_1.3332,-0.23129976844238018,0.46312154356681895,Not significant
304.05775_1.3413,1.1982319518732756,0.0951877974055869,Not significant
336.87841_1.3481,0.026655866411333693,0.7600756410009073,Not significant
213.91616_1.3535,-0.21443413427278127,0.9372662072424282,Not significant
636.92464_1.3551,-0.105420744292225,0.5133873850767438,Not significant
149.91266_1.3613,-12.558582437942194,0.534974011909757,Not significant
605.99493_1.3628,0.09770946922890585,0.725188247685681,Not significant
260.90595_1.3709,0.13227747019738206,0.7181433956476443,Not significant
249.89148_1.3809,-0.0030139900000629347,0.9713102961988271,Not significant
244.89616_1.3892,0.21460800569488422,0.27506991459322444,Not significant
246.89466_1.3835,0.30398154465806226,0.31607147102547023,Not significant
245.90199_1.3861,0.11735244001243524,0.7088924718828387,Not significant
332.09794_1.41,2.598794416321645,0.19620959646262917,Not significant
275.87163_1.3955,0.06608524484896755,0.4674517424482379,Not significant
295.83053_1.3948,0.06466992642143334,0.4859153394866903,Not significant
534.9569_1.3263,-0.39887941369350904,0.5648118305618977,Not significant
420.81347_1.3967,-0.02381349474315567,0.837065748883959,Not significant
245.89411_1.3924,0.13016214026566528,0.5412533571883752,Not significant
304.05643_1.359,0.33111701837159074,0.4617069960297227,Not significant
197.9058_1.3855,-0.07532023794918907,0.8518631291788057,Not significant
211.9461_1.4042,0.14668919450549167,0.05070340535262793,Not significant
247.89177_1.4013,0.012940375685244995,0.8581335689823028,Not significant
210.94934_1.4109,0.34291325847319926,0.5514896920727086,Not significant
209.94851_1.4092,0.1372275920102029,0.05821888406659749,Not significant
273.88272_1.413,0.010688989672004764,0.8817223623715426,Not significant
504.02775_1.4081,-0.03466263414804814,0.8129001753030055,Not significant
403.82323_1.4181,0.09291068490164116,0.42901545531281793,Not significant
191.01934_1.2145,-0.2754841059877602,0.355980432623284,Not significant
201.9056_1.4289,-0.12188977213512757,0.17849641274941652,Not significant
259.02179_1.3454,0.18960021155907125,0.6703309920046376,Not significant
341.83548_1.4351,-0.2101512034095579,0.058964167632282224,Not significant
224.05608_1.0676,0.08817443124064747,0.4707612474360689,Not significant
386.83325_1.4402,0.05517207114333943,0.6278132350717709,Not significant
244.90278_1.4338,0.1512699879323823,0.7601385768880224,Not significant
278.86414_1.3816,-0.6162474449671083,0.29578548714262165,Not significant
133.01394_1.4558,0.8703733202084797,7.228172345961761e-6,Not significant
230.87437_1.4574,-0.06431838108605593,0.7655726200100956,Not significant
274.87206_1.4587,-0.10067591175504707,0.7067765993534053,Not significant
278.87089_1.4274,-0.40212457172103144,0.3462942258393196,Not significant
232.87132_1.46,-0.05426321651071705,0.8087549338197222,Not significant
276.86707_1.3767,-0.4519768667786995,0.5309000128546701,Not significant
277.86724_1.4613,-0.05863201758590005,0.8015413557113445,Not significant
175.96823_1.4638,0.1807495463367937,0.103194126930622,Not significant
135.02963_1.1348,-0.43041381151425784,0.22820079607659977,Not significant
332.91991_1.4747,0.3393132001469919,0.3763944933966289,Not significant
451.0592_1.5199,0.12736809588573086,0.36785938961899933,Not significant
535.03353_1.4883,0.04539246489298773,0.8710653913087621,Not significant
247.85252_1.4029,-0.2232054147318287,0.7866171341695053,Not significant
269.92403_1.4869,0.49527320867986774,0.33744575859645365,Not significant
393.79452_1.4889,-0.08818170953341084,0.6392725899404897,Not significant
253.84233_1.4908,-0.1420641942631162,0.7655726200100956,Not significant
305.90076_1.4921,0.4385970287104791,0.4301281147777179,Not significant
115.00346_1.342,-4.027748873541713,0.06548656882785607,Not significant
205.85248_1.41,-0.2667697274176119,0.7516415758004469,Not significant
315.92947_1.4974,0.9188303636299712,0.2891580552473726,Not significant
203.85542_1.4765,-0.23692411245012887,0.7088924718828387,Not significant
249.8482_1.4958,-0.15570754537254924,0.7088924718828387,Not significant
251.84526_1.4958,-0.12909840247402965,0.7528913943506255,Not significant
308.87304_1.4999,-0.32838008172642585,0.10350551951314915,Not significant
330.04621_1.5021,0.10857288631114644,0.9315511528077193,Not significant
216.87598_1.4744,-0.26205541005390093,0.061016625796873225,Not significant
452.05113_1.5205,0.10551957771280579,0.473669691564706,Not significant
450.05596_1.5212,0.0976728156946935,0.49189312663445034,Not significant
452.03519_1.5322,-0.4379349530652849,0.19486893313890635,Not significant
548.97271_1.5355,0.13992920190879618,0.2567219178561286,Not significant
549.97955_1.525,0.9942107263684331,0.46312154356681895,Not significant
518.04346_1.5374,0.08859317990159511,0.7088924718828387,Not significant
186.07675_1.5493,1.6353209538254125,0.48209589868104313,Not significant
284.04059_1.5366,-0.018914746571133276,0.7088924718828387,Not significant
289.93614_1.5284,-0.5773519274208825,0.355980432623284,Not significant
345.11855_1.5827,0.7200341610655424,0.017160083716855228,Not significant
185.00864_1.6029,8.425516940035214,0.0991030704444772,Not significant
214.07176_1.6253,-0.018914746571133276,0.7088924718828387,Not significant
288.07181_1.4376,6.109870300306057,0.534974011909757,Not significant
359.09786_1.6333,0.3983558461206064,0.28351971571145773,Not significant
235.10844_1.6315,-1.0159025091523537,0.011925181367316804,Down-regulated
323.13419_1.7163,0.13821478690060202,0.08854143865951036,Not significant
391.12166_1.7218,0.3491947812605011,0.07974427436731,Not significant
422.05109_1.7179,0.1815182143434299,0.13344723950691717,Not significant
129.01906_1.7254,-0.0896877609139391,0.8266531555276769,Not significant
173.00874_1.7263,-0.12956137639392576,0.7088924718828387,Not significant
371.09775_1.7349,1.924174441312834,0.003693447972526262,Up-regulated
315.0718_1.7691,0.730617806885381,0.007658534882989569,Not significant
486.04592_1.7735,-0.018914746571133276,0.7088924718828387,Not significant
387.12911_1.7829,0.49987943025734266,0.36015172733395484,Not significant
281.12366_1.7933,0.5022233745966315,0.008678345993772848,Not significant
380.0406_1.7952,0.7211374168617094,0.026359016947893894,Not significant
325.107_1.839,-2.3349076181758655,0.016013261231930025,Down-regulated
369.13961_1.8865,9.684963448325203,0.09692883855623025,Not significant
229.0348_1.8968,-0.018914746571133276,0.7088924718828387,Not significant
161.08158_1.915,-0.038914568572378544,0.8271398630302851,Not significant
191.01936_1.6297,-0.8158155390743721,0.41271086616041164,Not significant
327.10809_1.9478,0.38830477640602906,0.05272630007323977,Not significant
158.08188_1.9957,0.2258263101403239,0.311346739828141,Not significant
465.07487_2.0318,-0.046961101066231824,0.8972263844748523,Not significant
289.93623_1.7856,-0.24634523299150637,0.7088924718828387,Not significant
137.02412_2.0203,1.3599373671072224,0.04400893330640761,Up-regulated
562.98834_2.008,-0.018914746571133276,0.7088924718828387,Not significant
299.07671_2.0256,1.0768714549938927,0.04907661449399762,Up-regulated
464.0716_2.032,-0.1352218871438427,0.320514674169677,Not significant
466.06622_2.0359,-0.5481515011306859,0.3462942258393196,Not significant
215.08215_2.1292,0.33955793367235576,0.44234591406359874,Not significant
138.05573_2.1875,0.5600341635663564,0.13499991648264145,Not significant
345.11869_2.2116,-0.018914746571133276,0.7088924718828387,Not significant
417.13977_2.1882,0.8790364847426592,0.7088924718828387,Not significant
133.01397_1.9864,0.5974023698759697,0.32039616698409906,Not significant
293.12379_2.2878,0.20017844761523326,0.3156491405974206,Not significant
229.10766_2.3398,0.08354314814745994,0.6169540488396498,Not significant
318.08249_2.3703,-0.018914746571133276,0.7088924718828387,Not significant
252.08728_2.461,-0.018914746571133276,0.7088924718828387,Not significant
314.08775_2.4763,2.408140601729411,0.256231527640029,Not significant
226.0717_2.5017,-0.018914746571133276,0.7088924718828387,Not significant
357.11863_2.5017,-0.018914746571133276,0.7088924718828387,Not significant
175.06074_2.5222,-0.37822495436535103,0.2324593305157823,Not significant
330.8146_2.747,1.525360148507199,0.011062390266469147,Up-regulated
248.89948_2.754,1.1502134170531353,0.10368301311870455,Not significant
247.83848_2.7406,1.8463194927908448,0.04055661686824702,Up-regulated
152.89472_2.7561,1.0242160917431031,0.10332470323320939,Not significant
216.90907_2.7482,3.6913848247205303,0.03891874188023166,Up-regulated
185.89232_2.7543,0.7850019034567374,0.09612985202289745,Not significant
186.92916_2.7532,1.3671642594107403,0.005974637898608501,Up-regulated
183.87665_2.7463,0.5276267763113178,0.043389501070877065,Not significant
291.86466_2.7515,0.455008595833598,0.037470299088974056,Not significant
247.84799_2.7511,0.793376542672284,0.021332263550814367,Not significant
267.80693_2.7577,2.017464904547019,0.043389501070877065,Up-regulated
196.88468_2.7527,0.3702892984104595,0.0664997071040823,Not significant
226.91775_2.7565,0.49395331728484,0.0803046406129949,Not significant
213.88733_2.74,15.575028058093118,0.05891825404413063,Not significant
309.86951_2.757,0.44856822300575155,0.037470299088974056,Not significant
164.94715_2.7589,0.4746610555988639,0.07313488239892602,Not significant
180.9122_2.7626,0.2400069789392388,0.13232203589258607,Not significant
358.80939_2.7651,0.47553289502563906,0.05674661262628583,Not significant
169.88218_2.7598,1.7342507863063445,0.1349158034029097,Not significant
239.88698_2.7458,1.740528372733533,0.13555561228338467,Not significant
241.88228_2.7272,16.616992296740825,0.20784116593289842,Not significant
414.02487_2.8444,-0.018914746571133276,0.7088924718828387,Not significant
315.10821_2.8591,2.789259356949322,0.008638865983834544,Up-regulated
429.9833_2.8755,0.76823443604406,5.246168853302826e-4,Not significant
353.04852_2.8788,1.5447168243611593,2.3123111079838924e-4,Up-regulated
285.0611_2.8766,0.547000209375171,1.4906098454387743e-4,Not significant
330.04623_2.8918,0.07749819267596109,0.7677586395215948,Not significant
286.06441_2.8791,0.6975127246447747,4.8315845557298117e-4,Not significant
241.0115_3.0097,0.1909023423881143,0.3164262574063169,Not significant
373.14985_3.026,-5.193468942360506,0.3025113051081963,Not significant
606.07356_3.0169,0.32289218699291444,0.15907656671522855,Not significant
323.02809_3.1134,0.10593790424880928,0.8911723882920399,Not significant
468.15032_3.1077,4.986505748619419,0.534974011909757,Not significant
565.04686_3.1152,0.1646327361885736,0.08167594865119496,Not significant
514.15576_3.1057,-0.018914746571133276,0.7088924718828387,Not significant
385.11355_3.1271,0.4398634956627069,0.04962603867147909,Not significant
431.11878_3.1213,0.8047954179554702,0.030016869325609,Not significant
329.08735_3.1537,2.0933189552303335,0.31607147102547023,Not significant
226.50369_3.4292,-3.427819864999959,0.19126619202359016,Not significant
431.19152_3.4667,0.3149551034566591,0.04056670181602172,Not significant
577.00413_3.4967,-0.4686272937777694,0.24186101926793074,Not significant
546.07495_3.503,-0.5764076735682055,0.15546841788971358,Not significant
478.08725_3.5008,-0.252475703009143,0.013296852501267874,Not significant
480.08181_3.5023,-0.2718975999170453,0.008289543112556093,Not significant
479.09049_3.5036,-0.2345736900701864,0.16710863341206997,Not significant
374.05798_3.531,-1.5268920681945,0.29578548714262165,Not significant
205.04977_3.6113,-0.5019343444319077,0.7088924718828387,Not significant
223.06078_3.5992,-0.018914746571133276,0.7088924718828387,Not significant
421.09038_3.5992,-0.018914746571133276,0.7088924718828387,Not significant
515.07123_3.6087,-0.018914746571133276,0.7088924718828387,Not significant
580.01779_3.5992,-0.018914746571133276,0.7088924718828387,Not significant
598.02307_3.6027,-0.018914746571133276,0.7088924718828387,Not significant
646.96343_3.5992,-0.018914746571133276,0.7088924718828387,Not significant
769.2188_3.5992,-0.018914746571133276,0.7088924718828387,Not significant
448.109_3.6143,0.3622301238280353,0.4656221818194843,Not significant
483.09049_3.6279,0.3718531576533373,0.7194216982868998,Not significant
433.20708_3.6148,-0.018914746571133276,0.7088924718828387,Not significant
533.04369_3.6148,-0.018914746571133276,0.7088924718828387,Not significant
530.03553_3.6181,-0.0997049717493006,0.7067765993534053,Not significant
453.10083_3.62,-0.11306210091777698,0.6623069056480618,Not significant
387.1188_3.6193,-0.06095366197063748,0.8920877868502983,Not significant
385.11349_3.6223,-0.1088558162322375,0.6278132350717709,Not significant
387.16558_3.7713,-4.314505048973702,0.534974011909757,Not significant
285.0611_3.927,2.8791288131158175,0.012820913780219151,Up-regulated
178.01754_3.9468,-0.6643454074646346,0.41755492669427896,Not significant
325.1499_4.0158,0.7244186660724354,0.03486644381270091,Not significant
431.19148_4.0669,0.21850262339631338,0.024775634843096164,Not significant
403.12379_4.0834,4.617839242119127,0.534974011909757,Not significant
583.20247_4.0807,-0.018914746571133276,0.7088924718828387,Not significant
151.03974_4.2722,-10.675047109734319,0.2652307600965548,Not significant
389.10849_4.3423,1.069076704528503,0.4867606605159555,Not significant
238.06928_4.4888,1.0270382348172886,0.14633093952173334,Not significant
316.01309_4.4822,2.048792574920026,0.15907656671522855,Not significant
322.09271_4.4768,0.9529831658558945,0.03537994042176225,Not significant
172.09757_4.4801,0.2138577800529415,0.0744987268311194,Not significant
433.20723_4.4836,-0.04084324674608907,0.934380465372889,Not significant
130.08703_4.4863,0.2291650720712995,0.09942918024406196,Not significant
315.0043_4.4868,0.1703805897304015,0.40194815280225643,Not significant
755.20294_4.5467,-0.018914746571133276,0.7088924718828387,Not significant
371.13414_4.9835,-1.9070871502251316,0.10806061809201857,Not significant
470.0509_5.2747,-10.483909685495219,0.3226110628357538,Not significant
387.16559_5.1788,-3.7122117393072167,0.14723367187892566,Not significant
225.11286_5.284,-0.018914746571133276,0.7088924718828387,Not significant
433.20721_5.6552,1.1751129014354165,0.7024225839345948,Not significant
551.17624_5.4963,0.11259881301245217,0.7749617618636151,Not significant
315.13468_5.382,-0.018914746571133276,0.7088924718828387,Not significant
552.17966_5.5086,-0.7680423221772041,0.45988282178480994,Not significant
457.13458_5.3947,-0.018914746571133276,0.7088924718828387,Not significant
372.13755_5.5298,-2.4403790033154293,0.1028285573120706,Not significant
470.05085_5.5549,-3.1777110536715494,0.1349158034029097,Not significant
420.04575_5.4234,3.313649771873464,0.10544254844040077,Not significant
518.96218_5.4231,12.91966509542741,0.14340856568433946,Not significant
422.0406_5.4279,5.519968531431928,0.10105370507379051,Not significant
519.96852_5.4367,10.508340411186303,0.27691157565404667,Not significant
488.03301_5.43,13.146177384282577,0.13966821415306654,Not significant
323.13422_5.4789,-0.43360251836586156,0.5210379866553467,Not significant
371.13414_5.5716,-1.9678161478538474,0.08663673811269518,Not significant
239.09203_5.5869,-0.018914746571133276,0.7088924718828387,Not significant
353.18123_5.4778,1.7045351820702963,0.04463184606998466,Up-regulated
385.11357_5.6389,-0.018914746571133276,0.7088924718828387,Not significant
329.12373_5.6473,0.5320471665879315,0.0061011831498456025,Not significant
167.0346_5.6725,-0.018914746571133276,0.7088924718828387,Not significant
551.17621_5.7596,0.1311629050405783,0.7054450990512126,Not significant
387.16559_5.8731,-4.380305295541741,0.2449141649509547,Not significant
765.66437_5.8924,-0.018914746571133276,0.7088924718828387,Not significant
802.20395_5.905,0.8122610720523608,0.042139443112521595,Not significant
837.1844_5.9036,2.4952976899539747,0.07945765965209878,Not significant
857.14405_5.9018,0.966089255917204,0.09717406360699646,Not significant
906.11228_5.8924,-0.018914746571133276,0.7088924718828387,Not significant
838.12502_5.9019,0.32152334190074044,0.10105370507379051,Not significant
739.20839_5.9038,0.31642689899551035,0.08171868146828756,Not significant
807.19567_5.9016,0.42699449879544527,0.06210059935397398,Not significant
301.11891_5.9141,2.189694508194083,0.3763944933966289,Not significant
459.18661_6.0219,-0.018914746571133276,0.7088924718828387,Not significant
165.01889_6.0462,-0.12192743695783499,0.6319465654630829,Not significant
385.18624_6.0606,4.173812075782466,0.534974011909757,Not significant
530.1084_6.335,0.44440574693211493,0.021378282170091214,Not significant
431.19152_6.0711,0.4027389816888524,0.0037462990972777104,Not significant
593.15044_6.0935,1.5194773546344644,0.6207910380093875,Not significant
681.23916_6.1439,3.2499129203534656,0.018640173155637436,Up-regulated
369.17604_6.1547,0.5868150913621377,0.08619187238651194,Not significant
281.06615_6.2479,-0.07178189522508689,0.7088924718828387,Not significant
352.10331_6.2717,0.14070855950476285,0.32039616698409906,Not significant
653.61937_6.2934,-0.018914746571133276,0.7088924718828387,Not significant
676.62232_6.315,-0.018914746571133276,0.7088924718828387,Not significant
433.19655_6.3371,0.4376731769049905,0.06075790167829734,Not significant
1255.33341_6.3309,-0.018914746571133276,0.7088924718828387,Not significant
329.12373_6.3102,-4.190875323838703,0.22820079607659977,Not significant
627.16317_6.3258,9.091583989579522,0.534974011909757,Not significant
448.18156_6.3417,1.0452970721017951,0.0814832295084549,Not significant
431.19147_6.3353,0.315000617900918,0.01738578321793844,Not significant
285.01807_6.365,-0.018914746571133276,0.7088924718828387,Not significant
695.10582_6.3497,-0.018914746571133276,0.7088924718828387,Not significant
985.21259_6.3649,-2.455839720189955,0.33395155196738047,Not significant
1007.19475_6.3725,-2.9512779289074738,0.02519036599144926,Down-regulated
641.00191_6.3756,-0.7549054799473335,0.04725513932827408,Not significant
577.08033_6.3743,-0.5903059547925031,0.04087718423638653,Not significant
642.99106_6.375,-1.1084431105283425,0.09538527350014853,Not significant
589.02467_6.3734,-1.0051571093228726,0.06506935374455969,Not significant
612.06245_6.3702,-0.5027713668009816,0.23958170743452664,Not significant
563.02462_6.3714,-0.7991462233484199,0.05743415892442663,Not significant
636.16847_6.365,-0.018914746571133276,0.7088924718828387,Not significant
727.2448_6.1416,0.7435571924268891,0.008289543112556093,Not significant
707.94764_6.3771,-0.8734585159211141,0.0745993124836405,Not significant
632.02011_6.3745,-0.6131441414800793,0.02946894152131366,Not significant
491.75015_6.3634,-0.22079291236101414,0.7088924718828387,Not significant
628.07814_6.376,-0.5863637852720736,0.031227533570549106,Not significant
594.02819_6.3748,-0.34327948379011647,0.09135933919302637,Not significant
592.0249_6.377,-0.44602459970464664,0.0049792563411966695,Not significant
593.01433_6.3779,-0.4297212583436959,0.02620366692774514,Not significant
562.0848_6.3764,-0.47231127632681824,0.015266533906642595,Not significant
494.0976_6.3754,-0.44602689384988725,0.00412359765469626,Not significant
560.09032_6.3754,-0.43302642568940797,0.005974637898608501,Not significant
591.0197_6.3761,-0.42963364366960094,0.004667421580538867,Not significant
659.00733_6.3765,-0.4208945914757185,0.008638865983834544,Not significant
496.09494_6.3788,-0.5313595582962923,0.02903495898939173,Not significant
289.08258_6.3964,2.036146164388254,0.0129185938151212,Up-regulated
173.08143_6.3921,9.015769679709326,0.36863010154492276,Not significant
609.14538_6.4088,0.30240152538326676,0.3606627627659206,Not significant
613.21293_6.4348,2.1409991069131458,0.12018039863087773,Not significant
401.10824_6.4268,4.479521667726835,0.534974011909757,Not significant
477.06358_6.4709,-0.10440486156773005,0.7247004746222299,Not significant
388.07366_6.4808,-0.6040087260287923,0.008754629528546989,Not significant
390.06871_6.4729,-0.018914746571133276,0.7088924718828387,Not significant
385.11367_6.561,0.10132366886006709,0.5945856989378498,Not significant
439.96749_6.5716,0.13167583483082995,0.6909080979380362,Not significant
323.04026_6.5709,0.13690919641327975,0.5041480684660623,Not significant
391.02768_6.5696,0.10299126146679642,0.7088924718828387,Not significant
207.02943_6.5716,0.10136706795625021,0.6001833029670232,Not significant
467.96253_6.5738,0.1083976400538903,0.700473599774096,Not significant
163.03971_6.5729,0.102347555064153,0.5934118440492183,Not significant
225.04005_6.5729,0.08309306405791439,0.6964796592816267,Not significant
149.02399_6.5736,0.14240400189940852,0.534974011909757,Not significant
341.05078_6.5736,0.11366786190928939,0.5683166218230167,Not significant
134.03705_6.5742,0.20622038614833674,0.32060290133184355,Not significant
451.05641_6.596,1.3538567141697635,0.5694989432167872,Not significant
133.01395_6.5756,0.3201135171799562,0.13499991648264145,Not significant
209.04503_6.5768,0.01778502801780424,0.924086354769286,Not significant
422.96554_6.5768,0.15011839618048356,0.41645086497824535,Not significant
325.05596_6.5794,0.0629949821557119,0.754456627920891,Not significant
409.03837_6.5738,0.036924255434048134,0.8997899188366326,Not significant
299.9846_6.5825,-0.018914746571133276,0.7088924718828387,Not significant
815.15711_6.5928,-0.018914746571133276,0.7088924718828387,Not significant
543.97385_6.6072,0.6508099588632159,0.5247649393988241,Not significant
919.09497_6.5953,7.150013678906845,0.3751926538566086,Not significant
446.7541_6.5961,0.2215867429432338,0.934380465372889,Not significant
447.3591_6.6124,0.3793983999019325,0.6788522941381161,Not significant
527.01038_6.5912,-0.018914746571133276,0.7088924718828387,Not significant
895.11383_6.6005,7.68181595354204,0.2915152030124573,Not significant
948.02453_6.5889,-0.018914746571133276,0.7088924718828387,Not significant
473.50804_6.5976,2.181243632631076,0.47555043237854727,Not significant
547.96451_6.6048,0.2701780198177408,0.7964202187212527,Not significant
595.95208_6.6091,0.6686046970570823,0.34619781812027733,Not significant
940.17106_6.5988,1.8593735020929973,0.534974011909757,Not significant
586.97085_6.6044,0.5040726659812755,0.2078060537858499,Not significant
517.97474_6.6043,1.0150291612770077,0.11713570669303984,Not significant
917.09558_6.6031,0.5704712940127149,0.4867606605159555,Not significant
567.01188_6.6057,0.7109666436464795,0.12887495093309811,Not significant
662.89764_6.607,0.5334230451299614,0.3825651140521154,Not significant
517.03467_6.6063,0.48984957600973916,0.2869326644191261,Not significant
532.0301_6.6038,0.5114399412368702,0.19755304057991432,Not significant
548.9779_6.6044,0.29143594837165393,0.3156491405974206,Not significant
583.02819_6.6083,0.28512588268944083,0.36388215666259044,Not significant
469.03454_6.6084,0.2751793721216003,0.29367245454710406,Not significant
613.95701_6.6031,0.19588629372249178,0.355980432623284,Not significant
499.96463_6.605,0.35902833377222687,0.2560565742529213,Not significant
449.04716_6.6037,0.22613687985159517,0.39817109216553287,Not significant
461.03294_6.6346,5.671830625416684,0.534974011909757,Not significant
479.04294_6.6101,2.485636907671113,0.5309000128546701,Not significant
515.04027_6.6043,0.22256734509079934,0.35457606602447844,Not significant
447.05316_6.6044,0.22748823936326087,0.38176861880122553,Not significant
465.04148_6.6109,0.360992226555202,0.49095226454068164,Not significant
546.97617_6.605,0.257782874971072,0.3462942258393196,Not significant
446.74111_6.6152,0.7687772442314565,0.16306047767975215,Not significant
545.96976_6.6057,0.23038914541176028,0.3763944933966289,Not significant
463.04801_6.6089,0.274978923311634,0.3825651140521154,Not significant
445.03755_6.6103,0.3034693197918375,0.34978077227334664,Not significant
561.96368_6.6054,2.6109417716091583,0.3263539858868871,Not significant
825.24505_6.6322,0.12601720403934288,0.9315511528077193,Not significant
383.0978_6.6456,0.19764519995604782,0.12318419170566836,Not significant
329.15022_6.6925,-0.018914746571133276,0.7088924718828387,Not significant
230.01243_6.7,0.6329207045559362,0.8305639264886512,Not significant
755.20303_6.715,0.4201931156293968,0.12318419170566836,Not significant
341.12361_6.7168,0.38969851811186573,0.0056396994727083314,Not significant
385.14992_6.7193,-1.684162793599596,0.0977575645042607,Not significant
169.04037_6.7226,0.4147315823416185,0.1755577786433216,Not significant
484.06666_6.7171,-2.763887358264715,0.12371919187448457,Not significant
521.202_7.0856,0.1567103921106907,0.2580255399182306,Not significant
648.16905_6.7515,5.249283841771297,0.534974011909757,Not significant
443.10818_6.7472,-0.018914746571133276,0.7088924718828387,Not significant
887.22409_6.7417,-0.018914746571133276,0.7088924718828387,Not significant
397.14974_6.7387,0.5433265823441226,0.04005953183551624,Not significant
670.16401_6.7513,2.879931007625623,0.6031125518565053,Not significant
905.23448_6.7641,-0.018914746571133276,0.7088924718828387,Not significant
679.16876_6.7752,-0.018914746571133276,0.7088924718828387,Not significant
581.18677_6.7862,-0.2674479552755532,0.35945079169252714,Not significant
359.13442_6.792,-0.018914746571133276,0.7088924718828387,Not significant
415.16045_6.7874,-8.73348070654902,0.3400404747336882,Not significant
507.07399_6.8211,-0.17065036474552786,0.534974011909757,Not significant
523.06897_6.822,0.23854325901528553,0.05333596441851533,Not significant
691.12737_6.8719,0.5917382991644842,0.04438734529459661,Not significant
