id,log2FC,padj,pval,Expression
2722,0.24577313836015197,0.3197671147954478,0.1573722973338853,Not significant
2723,-0.02611582675704654,1,0.9232428208568054,Not significant
2725,-0.18825495409052184,0.8558631234129085,0.6876594913197825,Not significant
2726,1.3564236823188838,0.046611174102788734,0.009457826978673742,Up-regulated
2727,0,1,1,Not significant
2728,1.0800288740005537,0.05305579517040102,0.011759312367610698,Not significant
2729,-0.11642904626030896,0.523611391289331,0.324401472788329,Not significant
2732,-0.5352637198416832,0.36393404871935187,0.19054138676405857,Not significant
2734,0.3442342529641678,0.46371266827521057,0.2713757674722873,Not significant
2735,0.5647162755753851,0.14860172773703298,0.05394268650838195,Not significant
2736,0,1,1,Not significant
2737,0.8153545311789693,0.797716898429218,0.6171398702760693,Not significant
2740,0.6128676382169819,0.32421992185160237,0.1614498272861964,Not significant
2743,0.2201419872927907,0.30357793464624405,0.14572189905777005,Not significant
2745,0.11216427719204046,0.5420168115306884,0.34148813016564683,Not significant
2746,0,1,1,Not significant
2750,0,1,1,Not significant
2751,2.5658702721973192,0.24474106496160825,0.105641576615191,Not significant
2753,0,1,1,Not significant
2754,0,1,1,Not significant
2756,-0.35595442568037305,0.26615795770553624,0.12019493112931146,Not significant
2758,1.515205710130278,0.009358229829028005,8.601514328018759e-4,Up-regulated
2759,1.1750010027507243,0.09970114033775315,0.03085573394978748,Not significant
2760,1.855834395364264,0.0398666795528911,0.0071253444229037845,Up-regulated
2761,1.037257936327201,0.1000742554439212,0.03102942300849913,Not significant
2762,3.6747363050756436,0.03803660671984148,0.006766604677517781,Up-regulated
2763,0.7960774863352806,0.09365605895776932,0.027970501718046475,Not significant
2764,1.3742983958014363,0.006684724632529402,4.750463868395624e-4,Up-regulated
2765,0.5420939007260951,0.0398666795528911,0.007217609087749252,Not significant
2766,0.4697793807522212,0.03254567421255042,0.005358013846510627,Not significant
2767,0.8119384240106163,0.020508177370352147,0.0025292225727252212,Not significant
2768,2.023636505536552,0.042625506866241926,0.008083720324837038,Up-regulated
2769,0.38873704319344415,0.0595681163772541,0.014276942377794467,Not significant
2770,0.5056413194608309,0.0808328480583507,0.022336010952714706,Not significant
2771,15.600642516541608,0.056715179790128085,0.01323024263865117,Not significant
2772,0.46666118058922357,0.03260866663340993,0.0054138402319997775,Not significant
2773,0.4913274286099261,0.06343909258347434,0.015573762111824416,Not significant
2774,0.2580101748824366,0.12980363265633033,0.04462707789406121,Not significant
2775,0.4923800532238541,0.05197747402572893,0.011380797591020573,Not significant
2777,1.74572520672883,0.12626607276723167,0.04297012947575946,Not significant
